#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.3000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            2095          1.7895894789178394E+007          4.2980507017084415E+000         -8.7019492982915594E+000         -1.5155107094519079E-006          3.6240224633827163E+000          4.8808524108329534E+000          2.7156401151036711E+000         -3.6011934247864336E-001          5.0504241610382650E-017          5.7938944766582456E-001 
                            2096          1.7895894792217102E+007          4.2980506970871728E+000         -8.7019493029128263E+000         -1.5208007898091067E-006          3.6240126622600237E+000          4.8807908162681191E+000          2.7156289200666386E+000         -3.6009695287153165E-001          4.9727600102937335E-017          5.7938941834120350E-001 
                            2097          1.7895894795559682E+007          4.2980506919929242E+000         -8.7019493080070767E+000         -1.5240480387727089E-006          3.6240034694682111E+000          4.8807286606161560E+000          2.7156162278242824E+000         -3.6007156890156572E-001          4.9714904336448888E-017          5.7938941181532821E-001 
                            2098          1.7895894799236517E+007          4.2980506863911696E+000         -8.7019493136088304E+000         -1.5235256083124627E-006          3.6239953470033952E+000          4.8806707957902606E+000          2.7156035403409673E+000         -3.6004619450096215E-001          4.9945851170604433E-017          5.7938941012652634E-001 
                            2099          1.7895894803281035E+007          4.2980506802364102E+000         -8.7019493197635889E+000         -1.5217528931097955E-006          3.6239875821782164E+000          4.8806088842453130E+000          2.7155881142188507E+000         -3.6001534287863352E-001          5.1270022790293967E-017          5.7938939167295944E-001 
                            2100          1.7895894807730004E+007          4.2980506734977508E+000         -8.7019493265022483E+000         -1.5146557263363888E-006          3.6239811469941019E+000          4.8805542181005510E+000          2.7155736515146982E+000         -3.5998641815123267E-001          5.3097244348310216E-017          5.7938937445060013E-001 
                            2101          1.7895894812623873E+007          4.2980506661308855E+000         -8.7019493338691145E+000         -1.5053255388108523E-006          3.6239765412143075E+000          4.8805133518461448E+000          2.7155624299470835E+000         -3.5996397576038469E-001          5.5389743088304337E-017          5.7938935263334790E-001 
                            2101          1.7895894808721185E+007          4.2980506720057035E+000         -8.7019493279942957E+000         -1.5053255026851986E-006          3.6239790919470103E+000          4.8805448227677255E+000          2.7155730639424678E+000         -3.5998524315753544E-001          5.3457644531333862E-017          5.7938936427759458E-001 
                            2102          1.7895894809712362E+007          4.2980506705154440E+000         -8.7019493294845560E+000         -1.5035219510480333E-006          3.6239779772662266E+000          4.8805381743845029E+000          2.7155719691124247E+000         -3.5998305364803207E-001          5.4201803181567256E-017          5.7938935740810549E-001 
                            2103          1.7895894810703538E+007          4.2980506690286902E+000         -8.7019493309713098E+000         -1.4999847971677674E-006          3.6239766484202405E+000          4.8805307774981239E+000          2.7155709283612075E+000         -3.5998097229582537E-001          5.4866668122410053E-017          5.7938934990963420E-001 
                            2104          1.7895894811694719E+007          4.2980506675450467E+000         -8.7019493324549533E+000         -1.4968477959336860E-006          3.6239753343750132E+000          4.8805245509315318E+000          2.7155704431683656E+000         -3.5998000206005593E-001          5.5683138961821209E-017          5.7938934812773113E-001 
                            2105          1.7895894812685896E+007          4.2980506660651336E+000         -8.7019493339348664E+000         -1.4930833011045372E-006          3.6239738641609485E+000          4.8805162393099515E+000          2.7155692277857049E+000         -3.5997757144427134E-001          5.6494465117069354E-017          5.7938934709470091E-001 
                            2106          1.7895894813776195E+007          4.2980506644412584E+000         -8.7019493355587407E+000         -1.4893879865510376E-006          3.6239717748143545E+000          4.8805021354235425E+000          2.7155663545356883E+000         -3.5997182510832254E-001          5.7459108221441402E-017          5.7938934645153306E-001 
                            2107          1.7895894814975519E+007          4.2980506626601809E+000         -8.7019493373398191E+000         -1.4850643450494378E-006          3.6239695287888152E+000          4.8804861116067872E+000          2.7155628346783898E+000         -3.5996478557369371E-001          5.8597521128291368E-017          5.7938933395713321E-001 
                            2108          1.7895894816294778E+007          4.2980506607075988E+000         -8.7019493392924012E+000         -1.4800595770074042E-006          3.6239676005714530E+000          4.8804731358332143E+000          2.7155602032263282E+000         -3.5995952286686800E-001          5.9851005743047838E-017          5.7938933334240783E-001 
                            2109          1.7895894817745965E+007          4.2980506585675977E+000         -8.7019493414324032E+000         -1.4746571647189894E-006          3.6239653526405720E+000          4.8804551703105652E+000          2.7155557163267638E+000         -3.5995054928397441E-001          6.1296171721467433E-017          5.7938933212357135E-001 
                            2110          1.7895894819342267E+007          4.2980506562233325E+000         -8.7019493437766684E+000         -1.4685584700266999E-006          3.6239631383715429E+000          4.8804370586937864E+000          2.7155510890564347E+000         -3.5994129498019140E-001          6.3071317333198373E-017          5.7938931301877961E-001 
                            2111          1.7895894821098201E+007          4.2980506536574206E+000         -8.7019493463425803E+000         -1.4612806277476415E-006          3.6239608863647383E+000          4.8804166689542674E+000          2.7155453982002831E+000         -3.5992991352715992E-001          6.5078166909439287E-017          5.7938930812248224E-001 
                            2112          1.7895894823029727E+007          4.2980506508503673E+000         -8.7019493491496327E+000         -1.4532815719475094E-006          3.6239589584773411E+000          4.8803973983623798E+000          2.7155396186791338E+000         -3.5991835476849859E-001          6.6460424041826935E-017          5.7938930736203909E-001 
                            2113          1.7895894825154405E+007          4.2980506477743230E+000         -8.7019493522256770E+000         -1.4477679333444004E-006          3.6239570036749602E+000          4.8803767957171447E+000          2.7155332269612775E+000         -3.5990557164360348E-001          6.9033805717650840E-017          5.7938930487466822E-001 
                            2114          1.7895894827491555E+007          4.2980506444133955E+000         -8.7019493555866045E+000         -1.4380461164684342E-006          3.6239554832564065E+000          4.8803578219231722E+000          2.7155267809013992E+000         -3.5989267986345025E-001          7.1872749039283918E-017          5.7938929025184016E-001 
                            2115          1.7895894830062419E+007          4.2980506407429635E+000         -8.7019493592570356E+000         -1.4277041532175223E-006          3.6239539898117012E+000          4.8803361260828595E+000          2.7155189198706542E+000         -3.5987695817283721E-001          7.5208095790057968E-017          5.7938927674083107E-001 
                            2116          1.7895894832890369E+007          4.2980506367384423E+000         -8.7019493632615585E+000         -1.4160511320059721E-006          3.6239530629191608E+000          4.8803181600044239E+000          2.7155117906165178E+000         -3.5986270006919907E-001          8.0268458104718364E-017          5.7938927063043566E-001 
                            2117          1.7895894836001113E+007          4.2980506323850598E+000         -8.7019493676149402E+000         -1.3994665602913911E-006          3.6239524339518989E+000          4.8802996184977117E+000          2.7155037777976840E+000         -3.5984667487141708E-001          8.5264057758962747E-017          5.7938925180088463E-001 
                            2118          1.7895894838870052E+007          4.2980506284145736E+000         -8.7019493715854264E+000         -1.3839570232138577E-006          3.6239524079234471E+000          4.8802866555360467E+000          2.7154973483737570E+000         -3.5983381642475837E-001          9.0803801367015877E-017          5.7938924103509204E-001 
                            2119          1.7895894841659252E+007          4.2980506245994281E+000         -8.7019493754005719E+000         -1.3678287883486175E-006          3.6239527935049658E+000          4.8802771376572007E+000          2.7154918182712948E+000         -3.5982275660533425E-001          9.7135304713357166E-017          5.7938923798364261E-001 
                            2120          1.7895894844727371E+007          4.2980506204556939E+000         -8.7019493795443061E+000         -1.3505785333578153E-006          3.6239541136893765E+000          4.8802760270333119E+000          2.7154886225905290E+000         -3.5981636566250397E-001          1.0267996520824280E-016          5.7938922672526139E-001 
                            2121          1.7895894848102298E+007          4.2980506159461278E+000         -8.7019493840538722E+000         -1.3361955218901094E-006          3.6239552151340102E+000          4.8802732368206359E+000          2.7154850245949240E+000         -3.5980917012696056E-001          1.1150566820576795E-016          5.7938922430651529E-001 
                            2122          1.7895894851814725E+007          4.2980506110642356E+000         -8.7019493889357644E+000         -1.3150150399681281E-006          3.6239565205977344E+000          4.8802713935581030E+000          2.7154814920362091E+000         -3.5980210550281955E-001          1.2378464922008785E-016          5.7938922211204924E-001 
                            2123          1.7895894855898388E+007          4.2980506058036321E+000         -8.7019493941963688E+000         -1.2882061299012711E-006          3.6239568665634110E+000          4.8802596400950327E+000          2.7154749233733195E+000         -3.5978896870859584E-001          1.3848225348917293E-016          5.7938919559974744E-001 
                            2124          1.7895894860390421E+007          4.2980506001469729E+000         -8.7019493998530280E+000         -1.2592651478021360E-006          3.6239576644238696E+000          4.8802495717578767E+000          2.7154682934838261E+000         -3.5977570950118309E-001          1.6213095960760294E-016          5.7938917727035610E-001 
                            2125          1.7895894863984045E+007          4.2980505957675765E+000         -8.7019494042324226E+000         -1.2186570777189016E-006          3.6239584327585761E+000          4.8802408778832449E+000          2.7154624098770967E+000         -3.5976394273023837E-001          1.8889078714844256E-016          5.7938915218878728E-001 
                            2126          1.7895894866858944E+007          4.2980505923773764E+000         -8.7019494076226245E+000         -1.1792407761039824E-006          3.6239596502812237E+000          4.8802374575799652E+000          2.7154582646801608E+000         -3.5975565267892845E-001          2.1667907083847089E-016          5.7938913227171407E-001 
                            2127          1.7895894869312759E+007          4.2980505895709271E+000         -8.7019494104290729E+000         -1.1437079989045816E-006          3.6239605006459024E+000          4.8802302982528936E+000          2.7154529842872694E+000         -3.5974509217672146E-001          2.4866437321883154E-016          5.7938912594777736E-001 
                            2128          1.7895894871544119E+007          4.2980505870986647E+000         -8.7019494129013353E+000         -1.1079606553499473E-006          3.6239616300068316E+000          4.8802257939181386E+000          2.7154484733980317E+000         -3.5973607064805474E-001          2.8500074265230696E-016          5.7938912537097376E-001 
                            2129          1.7895894873654727E+007          4.2980505848352424E+000         -8.7019494151647585E+000         -1.0724040397690488E-006          3.6239631919525563E+000          4.8802252765793162E+000          2.7154450908371728E+000         -3.5972930575504297E-001          3.2969500339468978E-016          5.7938912431936340E-001 
                            2130          1.7895894875696208E+007          4.2980505827237838E+000         -8.7019494172762162E+000         -1.0342777589286803E-006          3.6239644585799158E+000          4.8802197874720878E+000          2.7154398130288389E+000         -3.5971875035172712E-001          3.8250751852984729E-016          5.7938912186999969E-001 
                            2131          1.7895894877941836E+007          4.2980505804889946E+000         -8.7019494195110063E+000         -9.9517273640815130E-007          3.6239660592874179E+000          4.8802165397823005E+000          2.7154349877689414E+000         -3.5970910005774531E-001          4.6141562648940756E-016          5.7938911690453254E-001 
                            2132          1.7895894880412031E+007          4.2980505781532967E+000         -8.7019494218467024E+000         -9.4555314310195657E-007          3.6239679634779076E+000          4.8802125760837560E+000          2.7154291975386888E+000         -3.5969751983324927E-001          5.8325374438998025E-016          5.7938910623006057E-001 
                            2133          1.7895894882510666E+007          4.2980505763000263E+000         -8.7019494236999737E+000         -8.8308411147942936E-007          3.6239696551665790E+000          4.8802072223653861E+000          2.7154231373021611E+000         -3.5968539954745687E-001          7.2295128753792558E-016          5.7938910297307944E-001 
                            2134          1.7895894884435538E+007          4.2980505747113975E+000         -8.7019494252886034E+000         -8.2531507472668154E-007          3.6239717473164119E+000          4.8802058112696480E+000          2.7154182474546262E+000         -3.5967562001290931E-001          9.0347122579426898E-016          5.7938909801158112E-001 
                            2135          1.7895894886266734E+007          4.2980505733108423E+000         -8.7019494266891577E+000         -7.6483084871339281E-007          3.6239739216688354E+000          4.8802027243617969E+000          2.7154123552958538E+000         -3.5966383583688277E-001          1.1368714941070075E-015          5.7938908101560194E-001 
                            2136          1.7895894888281051E+007          4.2980505718970523E+000         -8.7019494281029477E+000         -7.0187086962901609E-007          3.6239762169970198E+000          4.8801975453155420E+000          2.7154051751163584E+000         -3.5964947562074762E-001          1.5101017331610614E-015          5.7938906384249633E-001 
                            2137          1.7895894890496798E+007          4.2980505705161312E+000         -8.7019494294838680E+000         -6.2323033865747265E-007          3.6239787494141171E+000          4.8801899578569863E+000          2.7153963165528849E+000         -3.5963175863333557E-001          2.1361360751427601E-015          5.7938905541864916E-001 
                            2138          1.7895894892489783E+007          4.2980505694682432E+000         -8.7019494305317568E+000         -5.2578800929230083E-007          3.6239820050336244E+000          4.8801891254434846E+000          2.7153893891071199E+000         -3.5961790384768894E-001          2.9676744953465517E-015          5.7938905115673978E-001 
                            2139          1.7895894894414607E+007          4.2980505686368753E+000         -8.7019494313631256E+000         -4.3191904641339226E-007          3.6239856238565227E+000          4.8801899054127169E+000          2.7153825414459400E+000         -3.5960420860933395E-001          4.1983626337702765E-015          5.7938902752875432E-001 
                            2140          1.7895894896531913E+007          4.2980505679354941E+000         -8.7019494320645059E+000         -3.3126102598844936E-007          3.6239895287625377E+000          4.8801882597081931E+000          2.7153739087816469E+000         -3.5958694335161873E-001          6.3642144976340540E-015          5.7938902240313706E-001 
                            2141          1.7895894898860950E+007          4.2980505674504190E+000         -8.7019494325495810E+000         -2.0827317735789493E-007          3.6239938459820991E+000          4.8801853103845030E+000          2.7153637996806790E+000         -3.5956672519869670E-001          1.0298644471678703E-014          5.7938902003721204E-001 
                            2142          1.7895894901422892E+007          4.2980505672898976E+000         -8.7019494327101015E+000         -6.2656254095643807E-008          3.6239989949947953E+000          4.8801841384361877E+000          2.7153529156811289E+000         -3.5954495721581675E-001          1.7750075890257198E-014          5.7938901979493640E-001 
                            2143          1.7895894904241025E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240054314360832E+000          4.8801900069836703E+000          2.7153429770722943E+000         -3.5952507999814726E-001          3.1991037792196241E-014          5.7938899182167602E-001 
                            2144          1.7895894907340974E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240137160322496E+000          4.8802083753460721E+000          2.7153355920611637E+000         -3.5951030997588562E-001          5.7936906154745598E-014          5.7938899100245078E-001 
                            2145          1.7895894909820933E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240221626192590E+000          4.8802368857508807E+000          2.7153329540895492E+000         -3.5950503403265704E-001          8.4490665947588354E-014          5.7938897415329083E-001 
                            2146          1.7895894911804900E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240309662841690E+000          4.8802757825448069E+000          2.7153347951566920E+000         -3.5950871616694291E-001          1.0940344978724524E-013          5.7938896596260225E-001 
                            2147          1.7895894913392074E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240383726451233E+000          4.8803076527227987E+000          2.7153359175237788E+000         -3.5951096090111606E-001          1.2978828948797913E-013          5.7938896225400760E-001 
                            2148          1.7895894914661814E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240451433442056E+000          4.8803394811831859E+000          2.7153382903558088E+000         -3.5951570656517617E-001          1.4565664647074031E-013          5.7938896130547735E-001 
                            2149          1.7895894915677603E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240511728263516E+000          4.8803681133132892E+000          2.7153405474565679E+000         -3.5952022076669493E-001          1.5747704436323183E-013          5.7938896049921396E-001 
                            2150          1.7895894916490238E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240565860936060E+000          4.8803961389206529E+000          2.7153437337257400E+000         -3.5952659330503917E-001          1.6618615991585435E-013          5.7938896023797271E-001 
                            2151          1.7895894917140342E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240610425170829E+000          4.8804170605658408E+000          2.7153452817013801E+000         -3.5952968925631895E-001          1.7242597525912251E-013          5.7938894950185149E-001 
                            2152          1.7895894917708397E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240648654782444E+000          4.8804345122251007E+000          2.7153463616086868E+000         -3.5953184907093277E-001          1.7748212692578873E-013          5.7938894933093099E-001 
                            2153          1.7895894918233268E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240685681576252E+000          4.8804531505229996E+000          2.7153482753988762E+000         -3.5953567665131153E-001          1.8137555556616371E-013          5.7938894604411528E-001 
                            2154          1.7895894918810621E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240725988445059E+000          4.8804745468212767E+000          2.7153509121742525E+000         -3.5954095020206372E-001          1.8482473462898577E-013          5.7938893103780531E-001 
                            2155          1.7895894919445716E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240769113389137E+000          4.8804989226151765E+000          2.7153544750823877E+000         -3.5954807601833422E-001          1.8738834726797456E-013          5.7938892812738529E-001 
                            2156          1.7895894919953790E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240808973569396E+000          4.8805257317913453E+000          2.7153599076344199E+000         -3.5955894112239806E-001          1.8817836553268651E-013          5.7938892798581909E-001 
                            2157          1.7895894920512669E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240845517420239E+000          4.8805471392891357E+000          2.7153633026131461E+000         -3.5956573107985040E-001          1.8759507135634532E-013          5.7938892749082793E-001 
                            2158          1.7895894921127439E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240882847948521E+000          4.8805727304842375E+000          2.7153686321050405E+000         -3.5957639006363945E-001          1.8610837269863445E-013          5.7938892552192767E-001 
                            2159          1.7895894921803687E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240915457595961E+000          4.8805943020199472E+000          2.7153728959434065E+000         -3.5958491774037160E-001          1.8256803188324258E-013          5.7938892551827648E-001 
                            2160          1.7895894922344685E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240938030374927E+000          4.8806096513621942E+000          2.7153760560587386E+000         -3.5959123797103570E-001          1.7819830322296730E-013          5.7938892546808729E-001 
                            2161          1.7895894922939781E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240961350318983E+000          4.8806276281920402E+000          2.7153803804848486E+000         -3.5959988682325633E-001          1.7266687928397301E-013          5.7938892546525056E-001 
                            2162          1.7895894923594385E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6240984413841395E+000          4.8806458256628336E+000          2.7153848665157643E+000         -3.5960885888508681E-001          1.6606826361440232E-013          5.7938892545716536E-001 
                            2163          1.7895894924168732E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241000958633158E+000          4.8806607093578585E+000          2.7153889994049232E+000         -3.5961712466340551E-001          1.6051912984840284E-013          5.7938892537017517E-001 
                            2164          1.7895894924690675E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241009769543200E+000          4.8806677898758455E+000          2.7153907774819093E+000         -3.5962068081737719E-001          1.5677800575651588E-013          5.7938891027713246E-001 
                            2165          1.7895894925264813E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241018726003746E+000          4.8806772962538831E+000          2.7153937393788188E+000         -3.5962660461119633E-001          1.5090620219665999E-013          5.7938890982867408E-001 
                            2166          1.7895894925896365E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241026656038393E+000          4.8806862250447525E+000          2.7153966177673241E+000         -3.5963236138820698E-001          1.4458003601357345E-013          5.7938890847336222E-001 
                            2167          1.7895894926591076E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241034078929184E+000          4.8806957656518790E+000          2.7153999034927288E+000         -3.5963893283901649E-001          1.3268591121470890E-013          5.7938890828858958E-001 
                            2168          1.7895894927355256E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241044267338136E+000          4.8807092333634561E+000          2.7154045996667273E+000         -3.5964832518701317E-001          1.1583711031076042E-013          5.7938890785428632E-001 
                            2169          1.7895894927775558E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241065974344573E+000          4.8807420582294894E+000          2.7154166706984570E+000         -3.5967246725047308E-001          7.1832379679320074E-014          5.7938889763528534E-001 
                            2170          1.7895894928195857E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241096998970526E+000          4.8807799209814391E+000          2.7154293971492409E+000         -3.5969792015204027E-001          4.2759964820835987E-014          5.7938889651034975E-001 
                            2171          1.7895894928616155E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241148721603027E+000          4.8808497747725639E+000          2.7154539795183021E+000         -3.5974708489016305E-001          1.5676397217809445E-014          5.7938889645796499E-001 
                            2172          1.7895894929036453E+007          4.2980505672898976E+000         -8.7019494327101015E+000          0.0000000000000000E+000          3.6241199112946738E+000          4.8809120508644996E+000          2.7154750392955287E+000         -3.5978920444461582E-001          6.3690721824013442E-015          5.7938889597565291E-001 
                            2173          1.7895894929375436E+007          4.2980505672319609E+000         -8.7019494327680391E+000         -1.7091168363410713E-007          3.6241215716297086E+000          4.8809414616513278E+000          2.7154864240188736E+000         -3.5981197389716041E-001          3.6160059061216412E-015          5.7938889031921337E-001 
                            2174          1.7895894929651562E+007          4.2980505671391196E+000         -8.7019494328608804E+000         -3.3622621023621293E-007          3.6241211961945754E+000          4.8809564284381750E+000          2.7154946582825636E+000         -3.5982844243392087E-001          2.5467932204854160E-015          5.7938889007899486E-001 
                            2175          1.7895894929955300E+007          4.2980505670065581E+000         -8.7019494329934410E+000         -4.3643324122936138E-007          3.6241196051369409E+000          4.8809636863883146E+000          2.7155014693729020E+000         -3.5984206462799245E-001          1.9172229956481663E-015          5.7938888990788517E-001 
                            2176          1.7895894930289406E+007          4.2980505668340783E+000         -8.7019494331659217E+000         -5.1623598443371582E-007          3.6241167757354367E+000          4.8809626070001109E+000          2.7155065884818086E+000         -3.5985230286323427E-001          1.5435122905555731E-015          5.7938888912115749E-001 
                            2177          1.7895894930656932E+007          4.2980505666222397E+000         -8.7019494333777594E+000         -5.7639521631792038E-007          3.6241129771818010E+000          4.8809547245136171E+000          2.7155102443458334E+000         -3.5985961461268884E-001          1.3431771336739378E-015          5.7938888886703799E-001 
                            2178          1.7895894931061205E+007          4.2980505663737754E+000         -8.7019494336262255E+000         -6.1459508218605625E-007          3.6241079447812368E+000          4.8809378532444256E+000          2.7155118735123658E+000         -3.5986287297085906E-001          1.2465760188058919E-015          5.7938888853926862E-001 
                            2179          1.7895894931505907E+007          4.2980505660914154E+000         -8.7019494339085846E+000         -6.3494077090695993E-007          3.6241023947746362E+000          4.8809168226081576E+000          2.7155124582074333E+000         -3.5986404238952474E-001          1.2029093606486764E-015          5.7938888824629464E-001 
                            2180          1.7895894931995079E+007          4.2980505657761130E+000         -8.7019494342238879E+000         -6.4456499087695639E-007          3.6240964272013665E+000          4.8808932288301570E+000          2.7155125964649720E+000         -3.5986431893646242E-001          1.2336423708389607E-015          5.7938888737869465E-001 
                            2181          1.7895894932533171E+007          4.2980505654330630E+000         -8.7019494345669379E+000         -6.3753251373128264E-007          3.6240901676197814E+000          4.8808660295627808E+000          2.7155115159944532E+000         -3.5986215803008798E-001          1.3123028405739012E-015          5.7938888730722748E-001 
                            2182          1.7895894933125071E+007          4.2980505650658243E+000         -8.7019494349341748E+000         -6.2044357454450783E-007          3.6240838490566007E+000          4.8808363517867992E+000          2.7155093142328242E+000         -3.5985775454393759E-001          1.4616739039480662E-015          5.7938888723417670E-001 
                            2183          1.7895894933776159E+007          4.2980505646812865E+000         -8.7019494353187135E+000         -5.9060894276794256E-007          3.6240771575887933E+000          4.8808024986693628E+000          2.7155057706097216E+000         -3.5985066733658772E-001          1.6913147954343074E-015          5.7938888705125513E-001 
                            2184          1.7895894934492357E+007          4.2980505642873750E+000         -8.7019494357126241E+000         -5.5000482639551797E-007          3.6240706786737480E+000          4.8807678933703844E+000          2.7155014257903227E+000         -3.5984197773759252E-001          2.0623032358023558E-015          5.7938888290606982E-001 
                            2185          1.7895894935280170E+007          4.2980505638978865E+000         -8.7019494361021135E+000         -4.9439008740425443E-007          3.6240647786945028E+000          4.8807369867412786E+000          2.7154977724342606E+000         -3.5983467106482414E-001          2.6375034905103016E-015          5.7938888211858341E-001 
                            2186          1.7895894936146770E+007          4.2980505635298858E+000         -8.7019494364701142E+000         -4.2465076467185605E-007          3.6240589410556598E+000          4.8807025462342226E+000          2.7154922274584177E+000         -3.5982358115032281E-001          3.5143155036519135E-015          5.7938888192984395E-001 
                            2187          1.7895894937100027E+007          4.2980505632036978E+000         -8.7019494367963013E+000         -3.4218156938109498E-007          3.6240533968905919E+000          4.8806678601527418E+000          2.7154859727478136E+000         -3.5981107176207416E-001          4.8307463557184398E-015          5.7938887489725444E-001 
                            2188          1.7895894938148610E+007          4.2980505629422670E+000         -8.7019494370577330E+000         -2.4931750969496123E-007          3.6240478485488143E+000          4.8806286681308393E+000          2.7154774734204175E+000         -3.5979407313369816E-001          6.8055106537772825E-015          5.7938886462949457E-001 
                            2189          1.7895894939302053E+007          4.2980505627721159E+000         -8.7019494372278849E+000         -1.4751574416364323E-007          3.6240434168543780E+000          4.8805960891936779E+000          2.7154700473407090E+000         -3.5977922099147397E-001          9.7738709484886760E-015          5.7938886094307240E-001 
                            2190          1.7895894940570835E+007          4.2980505627239829E+000         -8.7019494372760171E+000         -3.7936282664412585E-008          3.6240403492358060E+000          4.8805724940307638E+000          2.7154643849963960E+000         -3.5976789630771122E-001          1.4336047415743099E-014          5.7938884641791044E-001 
                            2191          1.7895894941966504E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240379469357622E+000          4.8805507700280613E+000          2.7154583275951327E+000         -3.5975578150518528E-001          2.1384551719423047E-014          5.7938884219478504E-001 
                            2192          1.7895894943501733E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240366680196505E+000          4.8805365898681865E+000          2.7154537953474183E+000         -3.5974671700975608E-001          3.2387506713441381E-014          5.7938884137210578E-001 
                            2193          1.7895894945190486E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240352113652623E+000          4.8805169452079795E+000          2.7154468863260908E+000         -3.5973289896710092E-001          5.0078993301799885E-014          5.7938883951703524E-001 
                            2194          1.7895894947048116E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240343580958556E+000          4.8804992368296292E+000          2.7154397386757307E+000         -3.5971860366638059E-001          7.9047325595032780E-014          5.7938883363070681E-001 
                            2195          1.7895894949091509E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240336701794815E+000          4.8804774073568691E+000          2.7154301997720984E+000         -3.5969952585911602E-001          1.2704228520921749E-013          5.7938882155778648E-001 
                            2196          1.7895894951339241E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240355895191119E+000          4.8804781811609370E+000          2.7154267479948717E+000         -3.5969262230466276E-001          2.0751831623526077E-013          5.7938881290152799E-001 
                            2197          1.7895894953811742E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240375474930762E+000          4.8804753917531878E+000          2.7154214373430676E+000         -3.5968200100105441E-001          3.4300038953617957E-013          5.7938881170759260E-001 
                            2198          1.7895894955789745E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240371336097033E+000          4.8804480063828741E+000          2.7154085724246575E+000         -3.5965627116423393E-001          4.8877398690431659E-013          5.7938881024809363E-001 
                            2199          1.7895894957372151E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240392066549192E+000          4.8804485936468849E+000          2.7154047199662315E+000         -3.5964856624738256E-001          6.4569846387959891E-013          5.7938880112661439E-001 
                            2200          1.7895894958638072E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240418280434290E+000          4.8804558667907481E+000          2.7154031137611416E+000         -3.5964535383720303E-001          8.0231910772061732E-013          5.7938879924011033E-001 
