#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.2000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            4450          1.9866318453836370E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400786846555682E+000          4.8496569760346393E+000          2.6679299551588094E+000         -2.8178142353127489E-001          1.2995965589102367E-005          5.7205846617630496E-001 
                            4451          1.9866318453836463E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400787838794422E+000          4.8496570935660293E+000          2.6679298154767563E+000         -2.8178114416716932E-001          1.3057629496095216E-005          5.7205846617626677E-001 
                            4452          1.9866318453836568E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788987246400E+000          4.8496582113800510E+000          2.6679301446933721E+000         -2.8178180260040048E-001          1.3128934237630999E-005          5.7205846617624168E-001 
                            4453          1.9866318453836683E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788172508061E+000          4.8496587617701712E+000          2.6679305828360995E+000         -2.8178267888585556E-001          1.3162815341676784E-005          5.7205846617618283E-001 
                            4454          1.9866318453836810E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400778545422861E+000          4.8496571768172831E+000          2.6679317157766955E+000         -2.8178494476704785E-001          1.3249722713859825E-005          5.7205846617203360E-001 
                            4455          1.9866318453836948E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400774862670207E+000          4.8496566255492448E+000          2.6679321766932076E+000         -2.8178586660007160E-001          1.3260645803807485E-005          5.7205846617196610E-001 
                            4456          1.9866318453837097E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400770625061378E+000          4.8496564976367136E+000          2.6679329602587076E+000         -2.8178743373107218E-001          1.3465518573775813E-005          5.7205846617188238E-001 
                            4457          1.9866318453837264E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400768646187029E+000          4.8496572141834893E+000          2.6679337143069652E+000         -2.8178894182758690E-001          1.3357224119008455E-005          5.7205846616795097E-001 
                            4458          1.9866318453837447E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400765134020752E+000          4.8496564966456894E+000          2.6679340579713200E+000         -2.8178962915629663E-001          1.3634090168873434E-005          5.7205846616788170E-001 
                            4458          1.9866318453837316E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400768829053529E+000          4.8496575930462766E+000          2.6679338671650594E+000         -2.8178924754377521E-001          1.3413229652195000E-005          5.7205846616793443E-001 
                            4459          1.9866318453837369E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400770121813202E+000          4.8496579253998586E+000          2.6679337747899154E+000         -2.8178906279348775E-001          1.3400222388066847E-005          5.7205846616660683E-001 
                            4460          1.9866318453837417E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400763577178097E+000          4.8496567134258006E+000          2.6679344777299083E+000         -2.8179046867347279E-001          1.3444441036765699E-005          5.7205846616553768E-001 
                            4461          1.9866318453837469E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400763828612481E+000          4.8496572199963701E+000          2.6679346807283153E+000         -2.8179087467028724E-001          1.3439532734292603E-005          5.7205846616552503E-001 
                            4462          1.9866318453837521E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400766258367661E+000          4.8496580470688260E+000          2.6679346083135083E+000         -2.8179072984067294E-001          1.3463441839477931E-005          5.7205846616463785E-001 
                            4463          1.9866318453837577E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400758814422298E+000          4.8496559388090086E+000          2.6679350429726716E+000         -2.8179159915899932E-001          1.3467576858309877E-005          5.7205846616463174E-001 
                            4464          1.9866318453837637E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400760791565530E+000          4.8496567237170582E+000          2.6679350399980497E+000         -2.8179159320975616E-001          1.3493057422367445E-005          5.7205846616333533E-001 
                            4465          1.9866318453837704E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400758675350837E+000          4.8496568601538197E+000          2.6679355314593689E+000         -2.8179257613239395E-001          1.3500289801883997E-005          5.7205846616221812E-001 
                            4466          1.9866318453837778E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400753611867311E+000          4.8496553979493413E+000          2.6679358130538344E+000         -2.8179313932132483E-001          1.3522239366895951E-005          5.7205846616124101E-001 
                            4467          1.9866318453837857E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400754592468054E+000          4.8496560792395522E+000          2.6679359575787922E+000         -2.8179342837124044E-001          1.3528737389411542E-005          5.7205846616121803E-001 
                            4468          1.9866318453837950E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400755750182752E+000          4.8496563805647943E+000          2.6679358766984733E+000         -2.8179326661060322E-001          1.3546419245320005E-005          5.7205846615967570E-001 
                            4469          1.9866318453838047E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400753718633561E+000          4.8496555703749946E+000          2.6679358779134117E+000         -2.8179326904048013E-001          1.3559778021566050E-005          5.7205846615761935E-001 
                            4470          1.9866318453838155E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400747214822546E+000          4.8496540793173502E+000          2.6679364331467923E+000         -2.8179437950724118E-001          1.3576202197431734E-005          5.7205846615759182E-001 
                            4471          1.9866318453838274E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400751315109541E+000          4.8496552415237861E+000          2.6679361941926119E+000         -2.8179390159887979E-001          1.3583224432717790E-005          5.7205846615446088E-001 
                            4472          1.9866318453838404E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400752779464729E+000          4.8496563272336841E+000          2.6679364441765232E+000         -2.8179440156670255E-001          1.3591476694007419E-005          5.7205846615145262E-001 
                            4473          1.9866318453838546E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400751735975043E+000          4.8496564748652782E+000          2.6679367266902578E+000         -2.8179496659417241E-001          1.3579937433948396E-005          5.7205846614928679E-001 
                            4474          1.9866318453838706E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400750408637608E+000          4.8496555483265382E+000          2.6679365288883741E+000         -2.8179457099040428E-001          1.3544328982774004E-005          5.7205846614921885E-001 
                            4475          1.9866318453838881E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400745942621118E+000          4.8496540993725210E+000          2.6679366976146630E+000         -2.8179490844298266E-001          1.3508511425326706E-005          5.7205846614915545E-001 
                            4476          1.9866318453839071E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400750533451531E+000          4.8496550737762796E+000          2.6679362666504600E+000         -2.8179404651457690E-001          1.3411887990852019E-005          5.7205846614904943E-001 
                            4477          1.9866318453839280E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400752245835433E+000          4.8496551427541243E+000          2.6679359586626021E+000         -2.8179343053886041E-001          1.3382783422645715E-005          5.7205846614891209E-001 
                            4478          1.9866318453839511E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400757045968919E+000          4.8496550727441798E+000          2.6679349636309317E+000         -2.8179144047552035E-001          1.3216297368051792E-005          5.7205846614874056E-001 
                            4479          1.9866318453839764E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400763460325867E+000          4.8496555368563277E+000          2.6679339128156165E+000         -2.8178933884488944E-001          1.3237700049705376E-005          5.7205846614837985E-001 
                            4480          1.9866318453840043E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400767706890189E+000          4.8496552801998476E+000          2.6679329351745120E+000         -2.8178738356268090E-001          1.2945080194701417E-005          5.7205846614350786E-001 
                            4481          1.9866318453840353E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400769591636069E+000          4.8496549336353452E+000          2.6679323849430858E+000         -2.8178628309982839E-001          1.3032322007935979E-005          5.7205846614336697E-001 
                            4482          1.9866318453840695E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400777586242881E+000          4.8496559068369613E+000          2.6679312726225310E+000         -2.8178405845871884E-001          1.2572179475146382E-005          5.7205846614328049E-001 
                            4483          1.9866318453841068E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779038360342E+000          4.8496546179379845E+000          2.6679303377495489E+000         -2.8178218871275468E-001          1.3079459775587661E-005          5.7205846613126354E-001 
                            4484          1.9866318453841478E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400786767339359E+000          4.8496557177199664E+000          2.6679293418447370E+000         -2.8178019690313005E-001          1.2298998924360049E-005          5.7205846613067490E-001 
                            4484          1.9866318453841120E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782085815107E+000          4.8496556387572287E+000          2.6679302386682191E+000         -2.8178199055009490E-001          1.2990953236301089E-005          5.7205846613123146E-001 
                            4485          1.9866318453841176E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400780251551801E+000          4.8496547063330810E+000          2.6679301393088064E+000         -2.8178179183126950E-001          1.2950965001305042E-005          5.7205846612972999E-001 
                            4486          1.9866318453841232E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788113531486E+000          4.8496563708494858E+000          2.6679293991710717E+000         -2.8178031155579975E-001          1.2915248989910959E-005          5.7205846612971534E-001 
                            4487          1.9866318453841288E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400789322075968E+000          4.8496563983269096E+000          2.6679291712008877E+000         -2.8177985561543201E-001          1.2882620407807139E-005          5.7205846612965983E-001 
                            4488          1.9866318453841351E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400787199299440E+000          4.8496561164263721E+000          2.6679294548059236E+000         -2.8178042282550364E-001          1.2848115689109798E-005          5.7205846612794908E-001 
                            4489          1.9866318453841418E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788120149894E+000          4.8496557477873115E+000          2.6679290863163034E+000         -2.8177968584626351E-001          1.2810509566419499E-005          5.7205846612646927E-001 
                            4490          1.9866318453841493E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400791529211727E+000          4.8496564919489744E+000          2.6679287765847683E+000         -2.8177906638319333E-001          1.2770431936364642E-005          5.7205846612645705E-001 
                            4491          1.9866318453841578E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788974263985E+000          4.8496565568894932E+000          2.6679293200445762E+000         -2.8178015330280876E-001          1.2724828699326431E-005          5.7205846612501943E-001 
                            4492          1.9866318453841668E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400790384661548E+000          4.8496559541016859E+000          2.6679287365711604E+000         -2.8177898635597742E-001          1.2677306817897890E-005          5.7205846612372513E-001 
                            4493          1.9866318453841768E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400786678535386E+000          4.8496550284642401E+000          2.6679290149776689E+000         -2.8177954316899423E-001          1.2662221997413609E-005          5.7205846612189037E-001 
                            4494          1.9866318453841880E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400784791954428E+000          4.8496536611681504E+000          2.6679287086458157E+000         -2.8177893050528735E-001          1.2616212749282762E-005          5.7205846612180655E-001 
                            4495          1.9866318453842003E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400789569384413E+000          4.8496553952523067E+000          2.6679286202018968E+000         -2.8177875361745042E-001          1.2599139214313957E-005          5.7205846611874323E-001 
                            4496          1.9866318453842137E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400790430687260E+000          4.8496543319601360E+000          2.6679279162952425E+000         -2.8177734580414160E-001          1.2611005557939170E-005          5.7205846611872135E-001 
                            4497          1.9866318453842282E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400791553029395E+000          4.8496555981480753E+000          2.6679283249207844E+000         -2.8177816305522502E-001          1.2533788807266061E-005          5.7205846611869693E-001 
                            4498          1.9866318453842446E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400789793713044E+000          4.8496542919469867E+000          2.6679280236835115E+000         -2.8177756058067932E-001          1.2556985836137606E-005          5.7205846611852529E-001 
                            4499          1.9866318453842621E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400791101567367E+000          4.8496553271856380E+000          2.6679282797319734E+000         -2.8177807267760308E-001          1.2451106373635025E-005          5.7205846611848921E-001 
                            4500          1.9866318453842819E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400788810803495E+000          4.8496552303151512E+000          2.6679286894495027E+000         -2.8177889211266144E-001          1.2456033651839022E-005          5.7205846611823064E-001 
                            4501          1.9866318453843031E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400784184068664E+000          4.8496540519574900E+000          2.6679290256176387E+000         -2.8177956444893343E-001          1.2292787195079024E-005          5.7205846611790601E-001 
                            4502          1.9866318453843266E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785105719509E+000          4.8496551464416342E+000          2.6679293885295423E+000         -2.8178029027274065E-001          1.2284505674801297E-005          5.7205846611300248E-001 
                            4503          1.9866318453843523E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785130365967E+000          4.8496560900788941E+000          2.6679298554188806E+000         -2.8178122405141787E-001          1.2085624554655196E-005          5.7205846611296618E-001 
                            4504          1.9866318453843806E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400778677044894E+000          4.8496535073569227E+000          2.6679298547221086E+000         -2.8178122265787364E-001          1.2195455051874270E-005          5.7205846611292266E-001 
                            4505          1.9866318453844119E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400780642975512E+000          4.8496545425683983E+000          2.6679299791417228E+000         -2.8178147149710203E-001          1.1829761281867970E-005          5.7205846611259470E-001 
                            4506          1.9866318453844465E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400774623953911E+000          4.8496529545320595E+000          2.6679303889278736E+000         -2.8178229106940339E-001          1.2083663765798525E-005          5.7205846611215416E-001 
                            4507          1.9866318453844845E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400776740735972E+000          4.8496527751245697E+000          2.6679298758677179E+000         -2.8178126494909184E-001          1.1482235085567559E-005          5.7205846610358291E-001 
                            4508          1.9866318453845263E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782615058493E+000          4.8496530440202612E+000          2.6679288354510584E+000         -2.8177918411577363E-001          1.2192167286531701E-005          5.7205846610304489E-001 
                            4508          1.9866318453844961E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400777587003370E+000          4.8496526479169288E+000          2.6679296430104165E+000         -2.8178079923448929E-001          1.1628736443035932E-005          5.7205846610346101E-001 
                            4509          1.9866318453845076E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400776912159056E+000          4.8496523712437281E+000          2.6679296396426793E+000         -2.8178079249901533E-001          1.1406077179238690E-005          5.7205846610342015E-001 
                            4510          1.9866318453845188E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779708619102E+000          4.8496526170101317E+000          2.6679292032338715E+000         -2.8177991968139915E-001          1.1667124773847252E-005          5.7205846610330502E-001 
                            4511          1.9866318453845218E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400781094643979E+000          4.8496531560502181E+000          2.6679291955489406E+000         -2.8177990431153743E-001          1.1633747319685657E-005          5.7205846610257538E-001 
                            4512          1.9866318453845225E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779301715018E+000          4.8496527999756820E+000          2.6679293760974634E+000         -2.8178026540858303E-001          1.1625699876338771E-005          5.7205846610257394E-001 
                            4513          1.9866318453845233E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782332204753E+000          4.8496531719968532E+000          2.6679289560101025E+000         -2.8177942523386196E-001          1.1620575819583491E-005          5.7205846610256761E-001 
                            4514          1.9866318453845236E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400781896586523E+000          4.8496535687601510E+000          2.6679292415153975E+000         -2.8177999624445138E-001          1.1618320430670881E-005          5.7205846610240962E-001 
                            4515          1.9866318453845240E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779513370960E+000          4.8496525932755876E+000          2.6679292304162292E+000         -2.8177997404611449E-001          1.1616895456636477E-005          5.7205846610240418E-001 
                            4516          1.9866318453845248E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400783723816663E+000          4.8496538108711587E+000          2.6679289971248741E+000         -2.8177950746340419E-001          1.1615060644001107E-005          5.7205846610221911E-001 
                            4517          1.9866318453845259E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400783538966159E+000          4.8496543774878926E+000          2.6679293174033418E+000         -2.8178014802034024E-001          1.1611943520198846E-005          5.7205846610221744E-001 
                            4518          1.9866318453845266E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779000013066E+000          4.8496525196052263E+000          2.6679292962526255E+000         -2.8178010571890771E-001          1.1607032037646283E-005          5.7205846610197697E-001 
                            4519          1.9866318453845274E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779999052744E+000          4.8496528116509836E+000          2.6679292424675696E+000         -2.8177999814879601E-001          1.1600350298926445E-005          5.7205846610197297E-001 
                            4520          1.9866318453845281E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785175673271E+000          4.8496544336804321E+000          2.6679290181581874E+000         -2.8177954953003143E-001          1.1592163812776464E-005          5.7205846610166078E-001 
                            4521          1.9866318453845292E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400780483271591E+000          4.8496524061647905E+000          2.6679289428807040E+000         -2.8177939897506454E-001          1.1583020262692327E-005          5.7205846610133559E-001 
                            4522          1.9866318453845304E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400777603219687E+000          4.8496525588691766E+000          2.6679295952432778E+000         -2.8178070370021202E-001          1.1573647936026024E-005          5.7205846610099764E-001 
                            4523          1.9866318453845315E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400783488242179E+000          4.8496534171084216E+000          2.6679288473584015E+000         -2.8177920793045913E-001          1.1564230834491776E-005          5.7205846610098954E-001 
                            4524          1.9866318453845330E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400776081896216E+000          4.8496515981932076E+000          2.6679294191699872E+000         -2.8178035155363118E-001          1.1553689635513098E-005          5.7205846610060596E-001 
                            4525          1.9866318453845344E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400780339465162E+000          4.8496526627017227E+000          2.6679290999104555E+000         -2.8177971303456761E-001          1.1541523762925544E-005          5.7205846610059685E-001 
                            4526          1.9866318453845359E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782463321852E+000          4.8496534391179384E+000          2.6679290633472252E+000         -2.8177963990810684E-001          1.1528132082532876E-005          5.7205846610058220E-001 
                            4527          1.9866318453845378E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400784063595548E+000          4.8496534142475269E+000          2.6679287308572812E+000         -2.8177897492821863E-001          1.1511217557302076E-005          5.7205846610056621E-001 
                            4528          1.9866318453845400E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400781336737680E+000          4.8496536750516404E+000          2.6679294066309116E+000         -2.8178032647547935E-001          1.1491951521051273E-005          5.7205846610054878E-001 
                            4529          1.9866318453845423E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782830036533E+000          4.8496525598375655E+000          2.6679285503641030E+000         -2.8177861394186254E-001          1.1471789046800101E-005          5.7205846610054234E-001 
                            4530          1.9866318453845449E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782094288355E+000          4.8496535465809991E+000          2.6679291908854545E+000         -2.8177989498456535E-001          1.1451633194215526E-005          5.7205846609975464E-001 
                            4531          1.9866318453845475E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782126126470E+000          4.8496529684116529E+000          2.6679288954331590E+000         -2.8177930407997426E-001          1.1426447473769961E-005          5.7205846609899247E-001 
                            4532          1.9866318453845501E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400775857679957E+000          4.8496510430547435E+000          2.6679291864440073E+000         -2.8177988610167137E-001          1.1399465744694121E-005          5.7205846609825883E-001 
                            4533          1.9866318453845534E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400781573930598E+000          4.8496523849890556E+000          2.6679287141610342E+000         -2.8177894153572475E-001          1.1368449465612263E-005          5.7205846609824662E-001 
                            4534          1.9866318453845572E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400779587316601E+000          4.8496524832121128E+000          2.6679291605953623E+000         -2.8177983440438142E-001          1.1332366818442108E-005          5.7205846609823507E-001 
                            4535          1.9866318453845609E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785113200853E+000          4.8496529138784998E+000          2.6679282707517054E+000         -2.8177805471706729E-001          1.1303845938357758E-005          5.7205846609820110E-001 
                            4536          1.9866318453845654E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400781624718732E+000          4.8496525984229688E+000          2.6679288107203636E+000         -2.8177913465438403E-001          1.1263152148407224E-005          5.7205846609695010E-001 
                            4537          1.9866318453845702E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400782572532817E+000          4.8496522518581635E+000          2.6679284478751453E+000         -2.8177840896394712E-001          1.1226351534537349E-005          5.7205846609690292E-001 
                            4538          1.9866318453845751E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400780180681309E+000          4.8496518719874233E+000          2.6679287363100763E+000         -2.8177898583380873E-001          1.1177917833013576E-005          5.7205846609519662E-001 
                            4539          1.9866318453845806E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785152084065E+000          4.8496527267865943E+000          2.6679281694291102E+000         -2.8177785207187711E-001          1.1150225311081490E-005          5.7205846609516797E-001 
                            4540          1.9866318453845870E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785743799786E+000          4.8496521155868431E+000          2.6679277454860908E+000         -2.8177700418583812E-001          1.1095258716994176E-005          5.7205846609513611E-001 
                            4541          1.9866318453845937E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400787486242248E+000          4.8496526816433843E+000          2.6679276800258700E+000         -2.8177687326539624E-001          1.1100038346168369E-005          5.7205846609511180E-001 
                            4542          1.9866318453846015E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400785534531672E+000          4.8496517623702156E+000          2.6679276107313998E+000         -2.8177673467645564E-001          1.1042341531440368E-005          5.7205846609278888E-001 
                            4543          1.9866318453846097E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400793817829382E+000          4.8496536206531289E+000          2.6679268832133154E+000         -2.8177527964028692E-001          1.1060073379936268E-005          5.7205846609275013E-001 
                            4544          1.9866318453846186E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400790044413465E+000          4.8496519153310151E+000          2.6679267852354411E+000         -2.8177508368453902E-001          1.0984981965635373E-005          5.7205846609073407E-001 
                            4545          1.9866318453846287E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400789089441119E+000          4.8496515528446604E+000          2.6679267949867329E+000         -2.8177510318712246E-001          1.1016995660036292E-005          5.7205846609054345E-001 
                            4546          1.9866318453846399E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400794324737880E+000          4.8496526475933921E+000          2.6679262953017466E+000         -2.8177410381714990E-001          1.0908882746857726E-005          5.7205846609046018E-001 
                            4547          1.9866318453846522E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400802161837023E+000          4.8496535928937128E+000          2.6679252005320784E+000         -2.8177191427781301E-001          1.1047135100887589E-005          5.7205846608664923E-001 
                            4548          1.9866318453846656E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400805818673740E+000          4.8496537664134340E+000          2.6679245559245954E+000         -2.8177062506284695E-001          1.0922175604797515E-005          5.7205846608327771E-001 
                            4549          1.9866318453846801E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400798083719534E+000          4.8496510976268556E+000          2.6679247685221479E+000         -2.8177105025795229E-001          1.1088796941656501E-005          5.7205846608092314E-001 
                            4549          1.9866318453846693E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400800614703583E+000          4.8496520553035793E+000          2.6679247411636995E+000         -2.8177099554105522E-001          1.0949602417423764E-005          5.7205846608241717E-001 
                            4550          1.9866318453846734E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400798933051388E+000          4.8496514441410046E+000          2.6679247719128512E+000         -2.8177105703935912E-001          1.0928005072369431E-005          5.7205846608239652E-001 
                            4551          1.9866318453846775E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400799586243489E+000          4.8496520773870175E+000          2.6679249578974376E+000         -2.8177142900853192E-001          1.0935177067762489E-005          5.7205846608234556E-001 
                            4552          1.9866318453846812E+007          4.1322742156954897E+000         -7.8677257843045103E+000          0.0000000000000000E+000          3.6400807496836256E+000          4.8496532666021519E+000          2.6679239703864512E+000         -2.8176945398655867E-001          1.0915586122626674E-005          5.7205846608229338E-001 
