#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1009          8.9804053735532407E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003931176959326E+000          5.5424326255820171E+000          2.8936889138517699E+000         -1.2450484335949408E-001          4.8298141462992122E-004          4.0864806870684434E-001 
                            1010          8.9804053735552952E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003944147819512E+000          5.5424453758166274E+000          2.8936926947970392E+000         -1.2451240525003286E-001          4.8236030138603720E-004          4.0864806870682929E-001 
                            1011          8.9804053735575546E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003957698095999E+000          5.5424594928149631E+000          2.8936970432409082E+000         -1.2452110213777139E-001          4.8207590036863338E-004          4.0864806870681269E-001 
                            1012          8.9804053735595755E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003971327330278E+000          5.5424726337492869E+000          2.8937008878612138E+000         -1.2452879137838292E-001          4.8326340599871468E-004          4.0864806870679787E-001 
                            1013          8.9804053735617977E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003984771194340E+000          5.5424851339869914E+000          2.8937044492072546E+000         -1.2453591407046397E-001          4.8428161429098519E-004          4.0864806870678155E-001 
                            1014          8.9804053735642415E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004000720120938E+000          5.5424995761892299E+000          2.8937084805230535E+000         -1.2454397670206192E-001          4.6513107553156047E-004          4.0864806870676357E-001 
                            1015          8.9804053735669293E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004017767726047E+000          5.5425142790699597E+000          2.8937124224423960E+000         -1.2455186054074688E-001          4.6713167201249271E-004          4.0864806870674392E-001 
                            1016          8.9804053735698853E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004035201238432E+000          5.5425301348552019E+000          2.8937168636325405E+000         -1.2456074292103636E-001          4.7050252496419286E-004          4.0864806870672216E-001 
                            1017          8.9804053735731374E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004057752184205E+000          5.5425468631709833E+000          2.8937207176012776E+000         -1.2456845085851025E-001          4.7418292987279657E-004          4.0864806870669823E-001 
                            1018          8.9804053735767156E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004078803677292E+000          5.5425626305304947E+000          2.8937243909824160E+000         -1.2457579762078631E-001          4.7811807750358816E-004          4.0864806870667197E-001 
                            1019          8.9804053735806514E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004102900191422E+000          5.5425801930336034E+000          2.8937283529311437E+000         -1.2458372151824229E-001          4.8320521723964625E-004          4.0864806870664300E-001 
                            1020          8.9804053735837992E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004122717956367E+000          5.5425923383447104E+000          2.8937304620337079E+000         -1.2458793972337033E-001          5.1218398184290010E-004          4.0864806870661990E-001 
                            1021          8.9804053735863194E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004135677207439E+000          5.5426018545378204E+000          2.8937326282800493E+000         -1.2459227221605371E-001          5.1690895818840260E-004          4.0864806870660147E-001 
                            1022          8.9804053735890891E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004159068169331E+000          5.5426062820917075E+000          2.8937301638646149E+000         -1.2458734338518451E-001          5.7917965331690218E-004          4.0864806870658110E-001 
                            1023          8.9804053735921383E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004171492951277E+000          5.5426165679312636E+000          2.8937328218280043E+000         -1.2459265931196331E-001          5.6542079384055272E-004          4.0864806870655868E-001 
                            1024          8.9804053735945765E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004176284024264E+000          5.5426307069844833E+000          2.8937389331400158E+000         -1.2460488193598648E-001          5.5763515594400446E-004          4.0864806870654075E-001 
                            1025          8.9804053735968191E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004178015550804E+000          5.5426445549928411E+000          2.8937455108388863E+000         -1.2461803733372787E-001          5.4723140077245918E-004          4.0864806870652431E-001 
                            1026          8.9804053735992890E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004193263979088E+000          5.5426523029880945E+000          2.8937463351508557E+000         -1.2461968595766659E-001          5.3170918275215976E-004          4.0864806870650622E-001 
                            1027          8.9804053736020047E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004207416414525E+000          5.5426596932778773E+000          2.8937471998086601E+000         -1.2462141527327528E-001          5.0459886530415188E-004          4.0864806870648623E-001 
                            1028          8.9804053736049905E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004219633624262E+000          5.5426691382800168E+000          2.8937494788677824E+000         -1.2462597339151979E-001          4.6792218066335430E-004          4.0864806870646431E-001 
                            1029          8.9804053736073822E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004234702424634E+000          5.5426731121796049E+000          2.8937484520575016E+000         -1.2462391977095791E-001          4.4324781855533101E-004          4.0864806870644671E-001 
                            1030          8.9804053736100104E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004243829877939E+000          5.5426794697850932E+000          2.8937498053695849E+000         -1.2462662639512448E-001          4.0361328659514116E-004          4.0864806870642739E-001 
                            1031          8.9804053736129012E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004251294441319E+000          5.5426892967687573E+000          2.8937532259487413E+000         -1.2463346755343714E-001          3.8315676208997484E-004          4.0864806870640619E-001 
                            1031          8.9804053736105878E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004245207115591E+000          5.5426817270158191E+000          2.8937506585374182E+000         -1.2462833273079098E-001          3.9176271271769241E-004          4.0864806870642317E-001 
                            1032          8.9804053736111671E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004245504594029E+000          5.5426844522820087E+000          2.8937519616748242E+000         -1.2463093900560343E-001          3.8889647183483109E-004          4.0864806870641890E-001 
                            1033          8.9804053736117445E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004244211784796E+000          5.5426886290994606E+000          2.8937543086453967E+000         -1.2463563294674844E-001          3.8411467484401001E-004          4.0864806870641468E-001 
                            1034          8.9804053736123219E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004241902570838E+000          5.5426934326040591E+000          2.8937571722404893E+000         -1.2464136013693354E-001          3.8020371650247786E-004          4.0864806870641046E-001 
                            1035          8.9804053736129012E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004238741482953E+000          5.5426975090293604E+000          2.8937598426707165E+000         -1.2464670099738799E-001          3.7755338183359294E-004          4.0864806870640613E-001 
                            1036          8.9804053736135364E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004237014051493E+000          5.5427024478593365E+000          2.8937626575719966E+000         -1.2465233079994789E-001          3.7455737082928657E-004          4.0864806870640147E-001 
                            1037          8.9804053736142367E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004236436855811E+000          5.5427062927595667E+000          2.8937646954612486E+000         -1.2465640657845160E-001          3.7157012495229487E-004          4.0864806870639636E-001 
                            1038          8.9804053736150060E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004237182041586E+000          5.5427096172583328E+000          2.8937662086734757E+000         -1.2465943300290618E-001          3.6967500414704130E-004          4.0864806870639059E-001 
                            1039          8.9804053736158535E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004239984832483E+000          5.5427122739846277E+000          2.8937669764784446E+000         -1.2466096861284380E-001          3.6784914227889115E-004          4.0864806870638443E-001 
                            1040          8.9804053736167848E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004245453069102E+000          5.5427129706594203E+000          2.8937662311685171E+000         -1.2465947799298843E-001          3.6714914672181888E-004          4.0864806870637760E-001 
                            1041          8.9804053736178093E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004249636139610E+000          5.5427121709653697E+000          2.8937649947073885E+000         -1.2465700507073213E-001          3.6723499132777234E-004          4.0864806870637010E-001 
                            1042          8.9804053736189362E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004256422528505E+000          5.5427133344364599E+000          2.8937642191651562E+000         -1.2465545398626715E-001          3.6788707778737101E-004          4.0864806870636183E-001 
                            1043          8.9804053736201748E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004258694308292E+000          5.5427138458055119E+000          2.8937640204937232E+000         -1.2465505664340151E-001          3.6987431138250161E-004          4.0864806870635267E-001 
                            1044          8.9804053736215401E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004258569749169E+000          5.5427164737912298E+000          2.8937653593984072E+000         -1.2465773445276894E-001          3.7301294243566113E-004          4.0864806870634268E-001 
                            1045          8.9804053736230396E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004258542148056E+000          5.5427210105005384E+000          2.8937676332732849E+000         -1.2466228220252437E-001          3.7749148855669091E-004          4.0864806870633164E-001 
                            1046          8.9804053736246880E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004257538752383E+000          5.5427229658153641E+000          2.8937688116098328E+000         -1.2466463887562007E-001          3.8397062741750052E-004          4.0864806870631953E-001 
                            1047          8.9804053736265022E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004258709207498E+000          5.5427251578630008E+000          2.8937696735426264E+000         -1.2466636274120778E-001          3.9212950358682915E-004          4.0864806870630621E-001 
                            1048          8.9804053736284990E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004260233613002E+000          5.5427287953202606E+000          2.8937711873901559E+000         -1.2466939043626632E-001          4.0359523100687891E-004          4.0864806870629156E-001 
                            1049          8.9804053736306950E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004256351335618E+000          5.5427345459502471E+000          2.8937748391606259E+000         -1.2467669397720638E-001          4.1896951905434312E-004          4.0864806870627540E-001 
                            1050          8.9804053736331128E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004248131960491E+000          5.5427453404379330E+000          2.8937818802794948E+000         -1.2469077621494484E-001          4.3981165641643935E-004          4.0864806870625769E-001 
                            1051          8.9804053736357689E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004238206186639E+000          5.5427595407085004E+000          2.8937909655695493E+000         -1.2470894679505301E-001          4.6805848122397639E-004          4.0864806870623815E-001 
                            1052          8.9804053736386932E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004224402568369E+000          5.5427815912894864E+000          2.8938047515836969E+000         -1.2473651882334821E-001          4.9727523380062484E-004          4.0864806870621667E-001 
                            1053          8.9804053736410309E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004209881285504E+000          5.5428029024079617E+000          2.8938183113995066E+000         -1.2476363845496792E-001          5.2125671814232057E-004          4.0864806870619952E-001 
                            1054          8.9804053736429028E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004212284447782E+000          5.5428125527098651E+000          2.8938226559180027E+000         -1.2477232749196061E-001          6.7917361620168271E-004          4.0864806870618570E-001 
                            1054          8.9804053736414518E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004209315133600E+000          5.5428068904003203E+000          2.8938204186260665E+000         -1.2476785290808774E-001          6.2531047782423094E-004          4.0864806870619635E-001 
                            1055          8.9804053736418709E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004207032105727E+000          5.5428105990256107E+000          2.8938227295442860E+000         -1.2477247474452716E-001          6.2785092200924088E-004          4.0864806870619330E-001 
                            1056          8.9804053736422919E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004204661422078E+000          5.5428133679966018E+000          2.8938245881665123E+000         -1.2477619198897955E-001          6.4334975167459722E-004          4.0864806870619019E-001 
                            1057          8.9804053736427110E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004203272230436E+000          5.5428168949338632E+000          2.8938266294734705E+000         -1.2478027460289554E-001          6.4978385743076855E-004          4.0864806870618703E-001 
                            1058          8.9804053736431319E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004201709596756E+000          5.5428185442984699E+000          2.8938277666825103E+000         -1.2478254902097509E-001          6.5960035437014097E-004          4.0864806870618392E-001 
                            1059          8.9804053736435939E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004200431994243E+000          5.5428204813378361E+000          2.8938289907226964E+000         -1.2478499710134741E-001          6.7245329938886423E-004          4.0864806870618053E-001 
                            1060          8.9804053736441042E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004201458790873E+000          5.5428219151080711E+000          2.8938295022484883E+000         -1.2478602015293137E-001          6.8110030325888536E-004          4.0864806870617676E-001 
                            1061          8.9804053736446630E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004202595985678E+000          5.5428224765348366E+000          2.8938295555229088E+000         -1.2478612670177237E-001          7.0122490854797282E-004          4.0864806870617271E-001 
                            1062          8.9804053736452796E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004202287475758E+000          5.5428216139194344E+000          2.8938291859171916E+000         -1.2478538749033805E-001          7.0898492860343879E-004          4.0864806870616810E-001 
                            1063          8.9804053736459576E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004202194892306E+000          5.5428211592567340E+000          2.8938289771025318E+000         -1.2478496986101884E-001          7.2794813295819433E-004          4.0864806870616316E-001 
                            1064          8.9804053736467026E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004199573399634E+000          5.5428232757061968E+000          2.8938305596257976E+000         -1.2478813490754984E-001          7.3908408009562619E-004          4.0864806870615761E-001 
                            1065          8.9804053736475222E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004191337398797E+000          5.5428271654655816E+000          2.8938341517056578E+000         -1.2479531906727064E-001          7.8954256991382464E-004          4.0864806870615150E-001 
                            1066          8.9804053736484237E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004179900516498E+000          5.5428323474302861E+000          2.8938390300644699E+000         -1.2480507578489482E-001          8.1757310007600482E-004          4.0864806870614528E-001 
                            1067          8.9804053736494146E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004165109340810E+000          5.5428391565302766E+000          2.8938453928496033E+000         -1.2481780135516100E-001          8.4224635511985296E-004          4.0864806870613801E-001 
                            1068          8.9804053736505061E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004148440060209E+000          5.5428486093547260E+000          2.8938534531179476E+000         -1.2483392189185007E-001          9.0201648673367892E-004          4.0864806870612996E-001 
                            1069          8.9804053736514971E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004134809572351E+000          5.5428552605495742E+000          2.8938595048129425E+000         -1.2484602528183972E-001          9.8473723238901587E-004          4.0864806870612269E-001 
                            1070          8.9804053736525867E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004122638871340E+000          5.5428604684259506E+000          2.8938645428913330E+000         -1.2485610143862115E-001          1.0216889178548119E-003          4.0864806870611464E-001 
                            1071          8.9804053736537844E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004111469364953E+000          5.5428641000516290E+000          2.8938685926054508E+000         -1.2486420086685682E-001          1.1330448403168453E-003          4.0864806870610593E-001 
                            1072          8.9804053736548256E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004098179505398E+000          5.5428679883719632E+000          2.8938731947375280E+000         -1.2487340513101117E-001          1.1575889518977305E-003          4.0864806870609821E-001 
                            1073          8.9804053736556955E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004083648929664E+000          5.5428732950496373E+000          2.8938787541915123E+000         -1.2488452403897914E-001          1.2095318076694984E-003          4.0864806870609177E-001 
                            1074          8.9804053736565076E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004068264443086E+000          5.5428794907266621E+000          2.8938849289273398E+000         -1.2489687351063417E-001          1.2332945300383151E-003          4.0864806870608583E-001 
                            1075          8.9804053736573998E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004051733807528E+000          5.5428870105259644E+000          2.8938919949541022E+000         -1.2491100556415938E-001          1.3048270903335403E-003          4.0864806870607923E-001 
                            1076          8.9804053736583851E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004033494894113E+000          5.5428916864588746E+000          2.8938979807032408E+000         -1.2492297706243648E-001          1.3701552755124226E-003          4.0864806870607201E-001 
                            1077          8.9804053736591712E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004022308082130E+000          5.5428926839914867E+000          2.8939007168319444E+000         -1.2492844931984336E-001          1.4685014172289602E-003          4.0864806870606624E-001 
                            1078          8.9804053736598007E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004013857193732E+000          5.5428926489252150E+000          2.8939023894764873E+000         -1.2493179460892903E-001          1.5714961501170151E-003          4.0864806870606152E-001 
                            1079          8.9804053736604936E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7004005911654070E+000          5.5428914638389859E+000          2.8939033860413050E+000         -1.2493378773856514E-001          1.6039351315728797E-003          4.0864806870605647E-001 
                            1080          8.9804053736612536E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003993126631198E+000          5.5428902987474826E+000          2.8939053605001281E+000         -1.2493773665621107E-001          1.6419991821696191E-003          4.0864806870605086E-001 
                            1081          8.9804053736619391E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003981509712025E+000          5.5428894243539180E+000          2.8939072466871796E+000         -1.2494150903031413E-001          1.6825135618307051E-003          4.0864806870604609E-001 
                            1082          8.9804053736626934E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003967117007792E+000          5.5428886324039377E+000          2.8939097292530378E+000         -1.2494647416203039E-001          1.7469686498315328E-003          4.0864806870604048E-001 
                            1083          8.9804053736635242E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003947064712146E+000          5.5428855494639038E+000          2.8939121982421496E+000         -1.2495141214025374E-001          1.8066349022568433E-003          4.0864806870603437E-001 
                            1084          8.9804053736644369E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003925325940883E+000          5.5428822326786964E+000          2.8939148876037990E+000         -1.2495679086355267E-001          1.8693954221115094E-003          4.0864806870602771E-001 
                            1085          8.9804053736654408E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003897892699635E+000          5.5428783698323105E+000          2.8939184428288551E+000         -1.2496390131366479E-001          1.9529599596862398E-003          4.0864806870602022E-001 
                            1086          8.9804053736663014E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003870790496185E+000          5.5428753833572664E+000          2.8939223700320236E+000         -1.2497175572000158E-001          1.9875589492576802E-003          4.0864806870601394E-001 
                            1087          8.9804053736670036E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003843446788678E+000          5.5428733388456850E+000          2.8939268165177330E+000         -1.2498064869142092E-001          2.0392023389211229E-003          4.0864806870600873E-001 
                            1088          8.9804053736675661E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003821843106861E+000          5.5428723432046123E+000          2.8939306394335609E+000         -1.2498829452307693E-001          2.0865172796712839E-003          4.0864806870600456E-001 
                            1089          8.9804053736680318E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003801069369873E+000          5.5428709921260113E+000          2.8939341186416581E+000         -1.2499525293927077E-001          2.0963868301845452E-003          4.0864806870600123E-001 
                            1090          8.9804053736684602E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003781897261265E+000          5.5428701811347016E+000          2.8939375475677243E+000         -1.2500211079140330E-001          2.1715936850234172E-003          4.0864806870599807E-001 
                            1091          8.9804053736688066E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003766287664273E+000          5.5428697800117019E+000          2.8939404689256234E+000         -1.2500795350720120E-001          2.1690817286198053E-003          4.0864806870599546E-001 
                            1092          8.9804053736690953E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003753617384949E+000          5.5428685148795287E+000          2.8939423704154024E+000         -1.2501175648675913E-001          2.2334383958566421E-003          4.0864806870599335E-001 
                            1093          8.9804053736694138E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003736167695545E+000          5.5428670913184463E+000          2.8939451485727399E+000         -1.2501731280143447E-001          2.2685410254821249E-003          4.0864806870599107E-001 
                            1094          8.9804053736697640E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003719615948745E+000          5.5428647411901562E+000          2.8939472838579547E+000         -1.2502158337186470E-001          2.3365091691703774E-003          4.0864806870598847E-001 
                            1095          8.9804053736701515E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003701597269094E+000          5.5428611011961397E+000          2.8939490675968775E+000         -1.2502515084971016E-001          2.3851742656085377E-003          4.0864806870598558E-001 
                            1096          8.9804053736705743E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003681633921306E+000          5.5428548840178831E+000          2.8939499516773077E+000         -1.2502691901057073E-001          2.4417689251316414E-003          4.0864806870598247E-001 
                            1097          8.9804053736710399E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003658846907892E+000          5.5428454573539465E+000          2.8939497957480205E+000         -1.2502660715199612E-001          2.5995156875312335E-003          4.0864806870597903E-001 
                            1098          8.9804053736715522E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003638627363480E+000          5.5428319687375920E+000          2.8939470953487270E+000         -1.2502120635340849E-001          2.6379985097503078E-003          4.0864806870597525E-001 
                            1099          8.9804053736719619E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003621149840233E+000          5.5428193033167616E+000          2.8939442581429597E+000         -1.2501553194187470E-001          2.6523804456035152E-003          4.0864806870597226E-001 
                            1100          8.9804053736722916E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003607598043629E+000          5.5428083804770498E+000          2.8939415070824266E+000         -1.2501002982080769E-001          3.0032215593815328E-003          4.0864806870596976E-001 
                            1100          8.9804053736720290E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003618502161086E+000          5.5428174735923266E+000          2.8939438728165729E+000         -1.2501476128910030E-001          2.8176253244147236E-003          4.0864806870597170E-001 
                            1101          8.9804053736720812E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003616505762267E+000          5.5428161728096796E+000          2.8939436217050138E+000         -1.2501425906598249E-001          2.8319682841912450E-003          4.0864806870597137E-001 
                            1102          8.9804053736721352E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003613886514777E+000          5.5428138800650570E+000          2.8939429991821988E+000         -1.2501301402035264E-001          2.8340628472914545E-003          4.0864806870597098E-001 
                            1103          8.9804053736721892E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003612042134968E+000          5.5428128581938036E+000          2.8939428571225343E+000         -1.2501272990102333E-001          2.8484934883940280E-003          4.0864806870597054E-001 
                            1104          8.9804053736722413E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003609351644235E+000          5.5428103628652750E+000          2.8939421475564178E+000         -1.2501131076879043E-001          2.8491359175154933E-003          4.0864806870597015E-001 
                            1105          8.9804053736722991E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003608303152440E+000          5.5428094659391745E+000          2.8939419087917253E+000         -1.2501083323940512E-001          2.8800733294373506E-003          4.0864806870596976E-001 
                            1106          8.9804053736723624E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003606684432411E+000          5.5428070400398877E+000          2.8939410195860886E+000         -1.2500905482813238E-001          2.8784167794417975E-003          4.0864806870596926E-001 
                            1107          8.9804053736724313E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003603283410422E+000          5.5428044271779351E+000          2.8939403933595096E+000         -1.2500780237497391E-001          2.9402299589050564E-003          4.0864806870596881E-001 
                            1108          8.9804053736725096E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003598513213953E+000          5.5428016136176357E+000          2.8939399406186541E+000         -1.2500689689326278E-001          2.9592062111614818E-003          4.0864806870596820E-001 
                            1109          8.9804053736725710E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003595438319699E+000          5.5427990267236318E+000          2.8939392621505031E+000         -1.2500553995696076E-001          2.9341161166344405E-003          4.0864806870596770E-001 
                            1110          8.9804053736726381E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003593457715716E+000          5.5427967032459113E+000          2.8939384965324391E+000         -1.2500400872083281E-001          2.9450751639251258E-003          4.0864806870596720E-001 
                            1111          8.9804053736727126E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003589044545997E+000          5.5427938061639139E+000          2.8939379306253836E+000         -1.2500287690672238E-001          2.9676386841253812E-003          4.0864806870596665E-001 
                            1112          8.9804053736727946E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7003587471120531E+000          5.5427905331942728E+000          2.8939366088256566E+000         -1.2500023330726834E-001          2.9769814003469809E-003          4.0864806870596615E-001 
