#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.7000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             955          1.2324364535366951E+007          9.5804278913630512E+000         -7.4195721086369488E+000         -1.0532697373102042E-005          3.6031945289853708E+000          4.9941734313532091E+000          2.8139564941584894E+000         -2.0863872846540571E-001          4.6779706975121393E-001          6.1277869728680268E-001 
                             956          1.2325005164934663E+007          9.5736960340575212E+000         -7.4263039659424788E+000         -1.0508190137957360E-005          3.6036433890293540E+000          4.9941315541589315E+000          2.8130378354733852E+000         -2.0710668306822105E-001          4.6713911618337961E-001          6.1277831139707151E-001 
                             957          1.2325709857459148E+007          9.5663397156042418E+000         -7.4336602843957582E+000         -1.0439047098814818E-005          3.6044291412826217E+000          4.9942260960055149E+000          2.8115136018901405E+000         -2.0439205108474567E-001          4.6624554236139215E-001          6.1245382382731928E-001 
                             958          1.2326097438347615E+007          9.5623386652543818E+000         -7.4376613347456182E+000         -1.0323136328241814E-005          3.6047205321618176E+000          4.9943036417213991E+000          2.8109695929896912E+000         -2.0348571171238314E-001          4.6581091139889291E-001          6.1228865042515124E-001 
                             959          1.2326523777324928E+007          9.5579552637742662E+000         -7.4420447362257338E+000         -1.0281493631519748E-005          3.6052321637321487E+000          4.9942807194843226E+000          2.8099348687304908E+000         -2.0161539058346703E-001          4.6531849024760102E-001          6.1212523895131676E-001 
                             960          1.2326992750199972E+007          9.5531694427031297E+000         -7.4468305572968703E+000         -1.0204899527888915E-005          3.6055895044313582E+000          4.9943636283706940E+000          2.8092616417752576E+000         -2.0048644932680215E-001          4.6475415296244921E-001          6.1208033635623427E-001 
                             961          1.2327508620362522E+007          9.5479312204257294E+000         -7.4520687795742706E+000         -1.0154148577846554E-005          3.6059704715477330E+000          4.9944132644823584E+000          2.8085245255983398E+000         -1.9925041592570827E-001          4.6413157152416862E-001          6.1179743206905768E-001 
                             962          1.2328076077541325E+007          9.5422002658558576E+000         -7.4577997341441424E+000         -1.0099360416853839E-005          3.6063671332608762E+000          4.9943250333574847E+000          2.8076870866096173E+000         -1.9783629278091469E-001          4.6351359197891334E-001          6.1179455154322515E-001 
                             963          1.2328700280438010E+007          9.5359336485987143E+000         -7.4640663514012857E+000         -1.0039391503037908E-005          3.6068596299669768E+000          4.9943990593383569E+000          2.8067391061878513E+000         -1.9622563839398496E-001          4.6272729321570027E-001          6.1147122972474088E-001 
                             964          1.2329386903624363E+007          9.5290881916680874E+000         -7.4709118083319126E+000         -9.9697433274668809E-006          3.6073335805618951E+000          4.9945049670590880E+000          2.8058441588583807E+000         -1.9474761794360759E-001          4.6200501531762256E-001          6.1114630728032193E-001 
                             965          1.2330142189129349E+007          9.5216079057936245E+000         -7.4783920942063755E+000         -9.9039182204091548E-006          3.6077284097785314E+000          4.9944753195195100E+000          2.8050396766553192E+000         -1.9347970638181841E-001          4.6108297987568203E-001          6.1110565379674564E-001 
                             966          1.2330973003184836E+007          9.5134271844814364E+000         -7.4865728155185636E+000         -9.8466332606700003E-006          3.6081778471125836E+000          4.9945132515428075E+000          2.8041597679988621E+000         -1.9209318413516113E-001          4.6025572285211347E-001          6.1077907854858493E-001 
                             967          1.2331886898645872E+007          9.5044860276738916E+000         -7.4955139723261084E+000         -9.7835662707132115E-006          3.6087743938654442E+000          4.9945651275686904E+000          2.8029926125060829E+000         -1.9016723502465535E-001          4.5907806087020014E-001          6.1042600338530628E-001 
                             968          1.2332892183653010E+007          9.4947342771842056E+000         -7.5052657228157944E+000         -9.7004833658444260E-006          3.6094308226192231E+000          4.9946471422024450E+000          2.8017207623154032E+000         -1.8806935628550220E-001          4.5805554912979729E-001          6.1008052204879026E-001 
                             969          1.2333997997160865E+007          9.4841069407748861E+000         -7.5158930592251139E+000         -9.6104237593839683E-006          3.6102504484247726E+000          4.9947008082946152E+000          2.8001083437503884E+000         -1.8533089174158360E-001          4.5666381687455393E-001          6.0971713956611140E-001 
                             970          1.2335214392019503E+007          9.4725533877776336E+000         -7.5274466122223664E+000         -9.4981928895890783E-006          3.6109526543076016E+000          4.9947898363467544E+000          2.7987484460108001E+000         -1.8314047694944738E-001          4.5536063262019066E-001          6.0927015466275458E-001 
                             971          1.2336552426364006E+007          9.4599705604119251E+000         -7.5400294395880749E+000         -9.4039644179610149E-006          3.6118914635094099E+000          4.9948748378314898E+000          2.7969133283495515E+000         -1.8004751841384081E-001          4.5373030787676738E-001          6.0889670375240557E-001 
                             972          1.2338024264142958E+007          9.4463139710533692E+000         -7.5536860289466308E+000         -9.2785968357714531E-006          3.6126507395024898E+000          4.9949383838734942E+000          2.7954265493843935E+000         -1.7770136904935788E-001          4.5220615173945344E-001          6.0843547747388449E-001 
                             973          1.2338833774921384E+007          9.4388839681524637E+000         -7.5611160318475363E+000         -9.1783866242931198E-006          3.6134720926427879E+000          4.9950259852177927E+000          2.7938276437759462E+000         -1.7484528678201078E-001          4.5116824508247888E-001          6.0792940041824239E-001 
                             974          1.2339724236777650E+007          9.4308060368755395E+000         -7.5691939631244605E+000         -9.0716196545404714E-006          3.6142582677464086E+000          4.9950509481651997E+000          2.7922677750424083E+000         -1.7209738384874379E-001          4.5038908553641815E-001          6.0749589556534123E-001 
                             975          1.2340703744819541E+007          9.4220204496710060E+000         -7.5779795503289940E+000         -8.9693875177960403E-006          3.6150450880985181E+000          4.9951322783647383E+000          2.7907347994379603E+000         -1.6943620296138348E-001          4.4908296352233051E-001          6.0696280660973789E-001 
                             976          1.2341781203665623E+007          9.4124641181044826E+000         -7.5875358818955174E+000         -8.8693239665459414E-006          3.6157583558259891E+000          4.9952081715667260E+000          2.7893462105840103E+000         -1.6709973414655582E-001          4.4802350654422501E-001          6.0657768957293168E-001 
                             977          1.2342966408396315E+007          9.4020585071701124E+000         -7.5979414928298876E+000         -8.7795894371013639E-006          3.6167887132098131E+000          4.9953151311149862E+000          2.7873389755904934E+000         -1.6356564837764917E-001          4.4649346415019986E-001          6.0625070564289030E-001 
                             978          1.2343618270998193E+007          9.3964188174297849E+000         -7.6035811825702151E+000         -8.6516540818035957E-006          3.6174479681308149E+000          4.9953435516068447E+000          2.7860346759944190E+000         -1.6121763265351943E-001          4.4596688632743692E-001          6.0606966643456717E-001 
                             979          1.2344296407050772E+007          9.3906072458381633E+000         -7.6093927541618367E+000         -8.5699198111259901E-006          3.6179620237866952E+000          4.9953939066926329E+000          2.7850317422255531E+000         -1.5948045410843883E-001          4.4508840321074977E-001          6.0551596199487601E-001 
                             980          1.2345042356708607E+007          9.3842612569474522E+000         -7.6157387430525478E+000         -8.5072616148512136E-006          3.6185878730911849E+000          4.9954496178364840E+000          2.7838078991884991E+000         -1.5732635497071898E-001          4.4436930718028977E-001          6.0524786718667001E-001 
                             981          1.2345862901332226E+007          9.3773428464596407E+000         -7.6226571535403593E+000         -8.4314859773297465E-006          3.6194018617085910E+000          4.9955135193925440E+000          2.7822118727317164E+000         -1.5445459744533402E-001          4.4332906204201650E-001          6.0498533074665195E-001 
                             982          1.2346765500418209E+007          9.3698207475541455E+000         -7.6301792524458545E+000         -8.3338206545217972E-006          3.6198133309993321E+000          4.9955373109821881E+000          2.7814008299450554E+000         -1.5318102392354591E-001          4.4238319055458031E-001          6.0470032689315534E-001 
                             983          1.2347758359412786E+007          9.3615952256504720E+000         -7.6384047743495280E+000         -8.2846828689561178E-006          3.6204316953385569E+000          4.9955442890543109E+000          2.7801675903026672E+000         -1.5109596791272475E-001          4.4108618731208210E-001          6.0443201073002373E-001 
                             984          1.2348850504306823E+007          9.3526276792155141E+000         -7.6473723207844859E+000         -8.2109493748711261E-006          3.6214115334719175E+000          4.9956772054164489E+000          2.7782743722170160E+000         -1.4772574525461984E-001          4.4003433493900662E-001          6.0384305269066496E-001 
                             985          1.2350051863690263E+007          9.3428994852557175E+000         -7.6571005147442825E+000         -8.0976551179383356E-006          3.6221298999815579E+000          4.9957571076663694E+000          2.7768775903226950E+000         -1.4538415067762697E-001          4.3846026049339865E-001          6.0339648809890345E-001 
                             986          1.2351012951197015E+007          9.3351961842497015E+000         -7.6648038157502985E+000         -8.0151921150769328E-006          3.6229229838628840E+000          4.9957818752163945E+000          2.7753038063350557E+000         -1.4259480994009568E-001          4.3749963293514221E-001          6.0307878203084997E-001 
                             987          1.2352070147454442E+007          9.3268188725447487E+000         -7.6731811274552513E+000         -7.9240837697820036E-006          3.6237716717017432E+000          4.9958785522948732E+000          2.7736547691965763E+000         -1.3968664216358148E-001          4.3613094730995977E-001          6.0243018607974264E-001 
                             988          1.2352651605396029E+007          9.3222666549661533E+000         -7.6777333450338467E+000         -7.8289713718354256E-006          3.6245757985628191E+000          4.9959549348201335E+000          2.7720847067370555E+000         -1.3675853868775259E-001          4.3567917245985760E-001          6.0232531788400334E-001 
                             989          1.2353291209131772E+007          9.3173163853796392E+000         -7.6826836146203608E+000         -7.7395882948664771E-006          3.6251162676122006E+000          4.9959860706890433E+000          2.7710193365727465E+000         -1.3485847678270751E-001          4.3483220502789238E-001          6.0170254955249358E-001 
                             990          1.2353994773241090E+007          9.3119132026761786E+000         -7.6880867973238214E+000         -7.6797304352264406E-006          3.6255569945018027E+000          4.9959788985390103E+000          2.7701342967185254E+000         -1.3334032080385802E-001          4.3426731555684678E-001          6.0140280952447378E-001 
                             991          1.2354768693761339E+007          9.3060076205852500E+000         -7.6939923794147500E+000         -7.6307345992365038E-006          3.6265601129069873E+000          4.9961141182101674E+000          2.7681956697437351E+000         -1.2973858223807128E-001          4.3324143892255929E-001          6.0095350345477716E-001 
                             992          1.2355620006333614E+007          9.2996032199147454E+000         -7.7003967800852546E+000         -7.5229720305808937E-006          3.6273423944851078E+000          4.9962319888402718E+000          2.7666900419025464E+000         -1.2702631120121824E-001          4.3238935077171514E-001          6.0056784534469598E-001 
                             993          1.2356556450163117E+007          9.2926359298760914E+000         -7.7073640701239086E+000         -7.4401579882898894E-006          3.6280069719495875E+000          4.9963016054655931E+000          2.7653956952862475E+000         -1.2476311461642801E-001          4.3117590911149062E-001          6.0056597307103199E-001 
                             994          1.2357586538375568E+007          9.2850442309703389E+000         -7.7149557690296611E+000         -7.3699502760824953E-006          3.6287904878912616E+000          4.9962961446310130E+000          2.7638259329856099E+000         -1.2197853563785871E-001          4.3011023701757306E-001          6.0056595811021263E-001 
                             995          1.2358719635409266E+007          9.2767877635737381E+000         -7.7232122364262619E+000         -7.2866375527082793E-006          3.6297207519985970E+000          4.9963860905299882E+000          2.7620103777204266E+000         -1.1873378120293564E-001          4.2869732648809628E-001          6.0005111216724749E-001 
                             996          1.2359342838777799E+007          9.2723065972118999E+000         -7.7276934027881001E+000         -7.1905361686060935E-006          3.6300830632038488E+000          4.9963618593890082E+000          2.7612736397394335E+000         -1.1747014253256506E-001          4.2802384762565621E-001          5.9967792639971396E-001 
                             997          1.2360028362483187E+007          9.2674034011460744E+000         -7.7325965988539256E+000         -7.1524821494805473E-006          3.6310247860512117E+000          4.9964778051375047E+000          2.7594481669189550E+000         -1.1404891257161819E-001          4.2721111762212993E-001          5.9920350308378800E-001 
                             998          1.2360782438559113E+007          9.2620815653631485E+000         -7.7379184346368515E+000         -7.0574255739301293E-006          3.6316268123281650E+000          4.9965787669199706E+000          2.7582945952562810E+000         -1.1199123586467272E-001          4.2631895668201375E-001          5.9877864553145599E-001 
                             999          1.2361611922242630E+007          9.2562770677884565E+000         -7.7437229322115435E+000         -6.9977236322164433E-006          3.6321449898438147E+000          4.9965433711844334E+000          2.7572405423572133E+000         -1.1015538544288088E-001          4.2533193691654614E-001          5.9877637357946278E-001 
                            1000          1.2362524354294501E+007          9.2499404198705690E+000         -7.7500595801294310E+000         -6.9447888255353735E-006          3.6326354465141031E+000          4.9966005882722202E+000          2.7562882375605300E+000         -1.0854818630995888E-001          4.2435341417799566E-001          5.9825808956978777E-001 
                            1001          1.2363528029551558E+007          9.2430185714322928E+000         -7.7569814285677072E+000         -6.8965020205548016E-006          3.6332926311329419E+000          4.9966561027269538E+000          2.7550016255502192E+000         -1.0630007204847502E-001          4.2305630158516727E-001          5.9787195497145640E-001 
                            1002          1.2364632072334321E+007          9.2354757551307376E+000         -7.7645242448692624E+000         -6.8319963857570212E-006          3.6343136729426044E+000          4.9967721769218416E+000          2.7530175790283371E+000         -1.0268653209998189E-001          4.2208771641073595E-001          5.9739577683347056E-001 
                            1003          1.2365846519395359E+007          9.2272983673472453E+000         -7.7727016326527547E+000         -6.7334246554117427E-006          3.6350602477163858E+000          4.9968299899065105E+000          2.7515533359731110E+000         -1.0014275465783887E-001          4.2048288777455189E-001          5.9690586998057060E-001 
                            1004          1.2367182411162501E+007          9.2183988073827337E+000         -7.7816011926172663E+000         -6.6618869757275687E-006          3.6360271965304580E+000          4.9969432284413617E+000          2.7496760576123909E+000         -9.6807269121103226E-002          4.1915480037046132E-001          5.9637787355400074E-001 
                            1005          1.2368651892106360E+007          9.2087430310129346E+000         -7.7912569689870654E+000         -6.5708755259230941E-006          3.6368677618962129E+000          4.9970188710583470E+000          2.7480327481893743E+000         -9.3975788767677509E-002          4.1725775138100185E-001          5.9591989090867226E-001 
                            1006          1.2370268321144601E+007          9.1982484250292700E+000         -7.8017515749707300E+000         -6.4924631613094006E-006          3.6377330316323095E+000          4.9971026479534482E+000          2.7463440971647315E+000         -9.1093706154245321E-002          4.1575844918688909E-001          5.9543381381515270E-001 
                            1007          1.2371682366215443E+007          9.1891804101857346E+000         -7.8108195898142654E+000         -6.4128188206467985E-006          3.6385974787069806E+000          4.9971851495120347E+000          2.7446564537946823E+000         -8.8146776109683314E-002          4.1397024829590112E-001          5.9461854096705413E-001 
                            1008          1.2373237815793371E+007          9.1793277830883415E+000         -7.8206722169116585E+000         -6.3342632491706183E-006          3.6398684987521679E+000          4.9973603440409340E+000          2.7422020109687586E+000         -8.3703790240876583E-002          4.1263634572926333E-001          5.9378676380592987E-001 
                            1009          1.2374948810329089E+007          9.1686835119940735E+000         -7.8313164880059265E+000         -6.2211017464162318E-006          3.6409934376544610E+000          4.9974245833422124E+000          2.7399842528148111E+000         -7.9772170365611586E-002          4.1047527542890350E-001          5.9334580654078173E-001 
                            1010          1.2376830904318379E+007          9.1571625046085394E+000         -7.8428374953914606E+000         -6.1213772803544555E-006          3.6421078458140941E+000          4.9975290725419095E+000          2.7378076810953922E+000         -7.5965087456601868E-002          4.0846591436934460E-001          5.9243993072840029E-001 
                            1011          1.2378901207706599E+007          9.1446892792958376E+000         -7.8553107207041624E+000         -6.0248296861605193E-006          3.6433108524326405E+000          4.9976489958306418E+000          2.7354616295026655E+000         -7.1864952103421434E-002          4.0582696336519791E-001          5.9152495909372416E-001 
                            1012          1.2381178541433638E+007          9.1312020695266884E+000         -7.8687979304733116E+000         -5.9223686054450173E-006          3.6444445126622091E+000          4.9978124570121709E+000          2.7332760396342932E+000         -6.8134772220588932E-002          4.0345153777381670E-001          5.9042845364994123E-001 
                            1013          1.2383252177659785E+007          9.1191169573745174E+000         -7.8808830426254826E+000         -5.8279808192933257E-006          3.6461302608290924E+000          4.9979534290234353E+000          2.7299750293061598E+000         -6.2107919404431937E-002          4.0081422384366738E-001          5.8947004756186316E-001 
                            1014          1.2385231694344439E+007          9.1078551690749308E+000         -7.8921448309250692E+000         -5.6891605849542409E-006          3.6474365157910205E+000          4.9980674043458215E+000          2.7274195070434968E+000         -5.7533544722382798E-002          3.9919845741750398E-001          5.8822736916016427E-001 
                            1015          1.2387409162697557E+007          9.0956963390319974E+000         -7.9043036609680026E+000         -5.5839296242916427E-006          3.6486696807045700E+000          4.9981868345348497E+000          2.7250128923109114E+000         -5.3300478262982780E-002          3.9631312702918298E-001          5.8698971941657518E-001 
                            1016          1.2389804377885988E+007          9.0825548077505971E+000         -7.9174451922494029E+000         -5.4865764649792178E-006          3.6500869358484858E+000          4.9983606082559033E+000          2.7222652688836062E+000         -4.8433157105673738E-002          3.9442735302961918E-001          5.8579637083979907E-001 
                            1017          1.2392439114593262E+007          9.0683872424512035E+000         -7.9316127575487965E+000         -5.3772224223713098E-006          3.6514325173766076E+000          4.9985046741807917E+000          2.7196461387898068E+000         -4.3872866872918345E-002          3.9088969401614959E-001          5.8464933125501672E-001 
                            1018          1.2395337324971262E+007          9.0530988428454382E+000         -7.9469011571545618E+000         -5.2751172660952568E-006          3.6536074661617168E+000          4.9987218308226788E+000          2.7154048195405318E+000         -3.6123023591047208E-002          3.8815202942561244E-001          5.8328349646411870E-001 
                            1019          1.2398525356387060E+007          9.0367953152174660E+000         -7.9632046847825340E+000         -5.1139796010692895E-006          3.6553163639245474E+000          4.9989132789847304E+000          2.7120827480958969E+000         -3.0261697222380771E-002          3.8438493746639157E-001          5.8152268158589349E-001 
                            1020          1.2402032190944441E+007          9.0192918220004561E+000         -7.9807081779995439E+000         -4.9912514920828836E-006          3.6570328254017572E+000          4.9991276548821988E+000          2.7087570130902119E+000         -2.4452233880736345E-002          3.8018274698973625E-001          5.7982709784716635E-001 
                            1021          1.2405225354551045E+007          9.0037381190284407E+000         -7.9962618809715593E+000         -4.8709383195516158E-006          3.6590323295269203E+000          4.9993339089987607E+000          2.7048611318981668E+000         -1.7410055675657315E-002          3.7783955833985022E-001          5.7798913079439551E-001 
                            1022          1.2408273584783718E+007          8.9893073796718230E+000         -8.0106926203281770E+000         -4.7341369434440570E-006          3.6608785478050496E+000          4.9995236218516128E+000          2.7012635517683337E+000         -1.0911519210620044E-002          3.7403264023763866E-001          5.7573671985169794E-001 
                            1023          1.2411626638039658E+007          8.9738456868976613E+000         -8.0261543131023387E+000         -4.6112279149677261E-006          3.6630994804227690E+000          4.9997606953926992E+000          2.6969402233034376E+000         -3.0124960048336889E-003          3.7033887801589649E-001          5.7367837104338204E-001 
                            1024          1.2415314996621192E+007          8.9573670022645686E+000         -8.0426329977354314E+000         -4.4677555798379474E-006          3.6653519311547642E+000          5.0000222405204733E+000          2.6925660944033343E+000          4.9375331486057415E-003          3.6601975867922221E-001          5.7164532208414343E-001 
                            1025          1.2419372191060876E+007          8.9398122255085877E+000         -8.0601877744914123E+000         -4.3268265834788025E-006          3.6674773023756302E+000          5.0002709600645350E+000          2.6884397117336336E+000          1.2338326786305873E-002          3.6215269833005687E-001          5.6969635237450611E-001 
                            1026          1.2423835104944533E+007          8.9210767437694312E+000         -8.0789232562305688E+000         -4.1980379249020945E-006          3.6698174942222606E+000          5.0005709894246726E+000          2.6839093427204412E+000          2.0487943386038439E-002          3.5700860576289595E-001          5.6702549542039715E-001 
                            1027          1.2427898830780333E+007          8.9045745134000143E+000         -8.0954254865999857E+000         -4.0608621339651654E-006          3.6726461422114838E+000          5.0008646295780199E+000          2.6783988668186689E+000          3.0704792210956681E-002          3.5354662296299716E-001          5.6477449067175944E-001 
                            1028          1.2431778109600985E+007          8.8894432772938767E+000         -8.1105567227061233E+000         -3.9005281150682613E-006          3.6748902479603043E+000          5.0011211337513695E+000          2.6740389074077027E+000          3.8686101686027638E-002          3.4867453139616805E-001          5.6189959889940344E-001 
                            1029          1.2436045316303702E+007          8.8733222247354391E+000         -8.1266777752645609E+000         -3.7778935218158714E-006          3.6771434465104194E+000          5.0013998482720190E+000          2.6696718675677973E+000          4.6631870999402865E-002          3.4507516483437939E-001          5.5908041552842735E-001 
                            1030          1.2440739243676689E+007          8.8561463677879662E+000         -8.1438536322120338E+000         -3.6591654669210508E-006          3.6794375794746004E+000          5.0017335149809732E+000          2.6652504349939115E+000          5.4633269050863117E-002          3.3902910924769325E-001          5.5636326718645968E-001 
                            1031          1.2445013319859704E+007          8.8410070153534956E+000         -8.1589929846465044E+000         -3.5421344370585887E-006          3.6818980385441993E+000          5.0020273866149880E+000          2.6604764526717219E+000          6.3438183252785593E-002          3.3820576985740058E-001          5.5420551887213487E-001 
                            1032          1.2449714803661020E+007          8.8249262029682924E+000         -8.1750737970317076E+000         -3.4203696247336197E-006          3.6842513388240596E+000          5.0023445880440578E+000          2.6559284528265357E+000          7.1743530117063026E-002          3.3189868983604176E-001          5.5062741159826289E-001 
                            1033          1.2454886435842469E+007          8.8078173899314862E+000         -8.1921826100685138E+000         -3.3082037617014101E-006          3.6862962781702442E+000          5.0027055354263075E+000          2.6520190478252923E+000          7.8719559710884637E-002          3.2683132135744669E-001          5.4756635767155237E-001 
                            1034          1.2457730833542267E+007          8.7986744763421285E+000         -8.2013255236578715E+000         -3.2143583824487107E-006          3.6888203990248565E+000          5.0029080962373627E+000          2.6470720865215944E+000          8.8162430818929841E-002          3.2333837400411142E-001          5.4444789855509468E-001 
                            1035          1.2460859671012042E+007          8.7889734893785487E+000         -8.2110265106214513E+000         -3.1005084339751460E-006          3.6906124309633093E+000          5.0031678383696869E+000          2.6436178937108505E+000          9.4591720481392944E-002          3.2096488035821791E-001          5.4190093029003761E-001 
                            1036          1.2464301392228797E+007          8.7785692691559998E+000         -8.2214307308440002E+000         -3.0229700685524645E-006          3.6923341794917901E+000          5.0034083586391818E+000          2.6402946567886367E+000          1.0072378021320902E-001          3.1654232153430339E-001          5.3994985425039077E-001 
                            1037          1.2468087285567226E+007          8.7674007388111317E+000         -8.2325992611888683E+000         -2.9500382991511300E-006          3.6939658820811059E+000          5.0036685020767999E+000          2.6371613233288151E+000          1.0643756441931451E-001          3.1350192697396179E-001          5.3869090882230464E-001 
                            1038          1.2472251768239498E+007          8.7553944597433073E+000         -8.2446055402566927E+000         -2.8830181351850293E-006          3.6957544836824248E+000          5.0039646697123965E+000          2.6337322039439743E+000          1.1270066280137617E-001          3.0806704268910357E-001          5.3556195616493141E-001 
                            1039          1.2476832699178997E+007          8.7425169376656555E+000         -8.2574830623343445E+000         -2.8111146506520570E-006          3.6976494327356071E+000          5.0043028357089705E+000          2.6301113888358976E+000          1.1930305812125147E-001          3.0529421505619292E-001          5.3342121695512901E-001 
                            1040          1.2481871723212447E+007          8.7287243261851923E+000         -8.2712756738148077E+000         -2.7371592969007611E-006          3.6999782128969274E+000          5.0046887329949987E+000          2.6256467771562715E+000          1.2754657676028139E-001          2.9859117836812471E-001          5.3018300310429989E-001 
                            1041          1.2486460028675148E+007          8.7165720001474796E+000         -8.2834279998525204E+000         -2.6485433754345661E-006          3.7021822263323254E+000          5.0050313704789779E+000          2.6214100690274647E+000          1.3541493720280204E-001          2.9490696059077948E-001          5.2920634907867592E-001 
                            1042          1.2491507164684122E+007          8.7036137163569904E+000         -8.2963862836430096E+000         -2.5674528618707452E-006          3.7044962720279959E+000          5.0054148151090434E+000          2.6169736999511564E+000          1.4364156144196960E-001          2.8838838109963322E-001          5.2491555255904099E-001 
                            1043          1.2497059014293993E+007          8.6898161545923944E+000         -8.3101838454076056E+000         -2.4852189331758719E-006          3.7064902494370364E+000          5.0058363599525997E+000          2.6131965175548535E+000          1.5050690673244885E-001          2.8611589976717844E-001          5.2255583444375941E-001 
                            1044          1.2503166048864853E+007          8.6750574332800117E+000         -8.3249425667199883E+000         -2.4166755797992553E-006          3.7086733775774174E+000          5.0062832289752262E+000          2.6090536957854042E+000          1.5805432056448060E-001          2.7805989469148634E-001          5.1921933027172518E-001 
                            1045          1.2508051676521538E+007          8.6636063227278886E+000         -8.3363936772721114E+000         -2.3438361162155949E-006          3.7104802727478083E+000          5.0066372576691283E+000          2.6056169197915726E+000          1.6435422340391673E-001          2.7440890510871474E-001          5.1718534851553188E-001 
                            1046          1.2512679743379783E+007          8.6530282238885672E+000         -8.3469717761114328E+000         -2.2856408870752593E-006          3.7122997646432698E+000          5.0070109732775956E+000          2.6021647938048855E+000          1.7072788607438719E-001          2.6843104558645514E-001          5.1419718275476756E-001 
                            1047          1.2517054289384464E+007          8.6432812282643603E+000         -8.3567187717356397E+000         -2.2281159264932547E-006          3.7139846462106378E+000          5.0073649167001753E+000          2.5989720023814384E+000          1.7662399261137440E-001          2.6691814904042310E-001          5.1099906871532730E-001 
                            1048          1.2521028971454263E+007          8.6346320518043900E+000         -8.3653679481956100E+000         -2.1760674962383623E-006          3.7154004549789184E+000          5.0076467898558894E+000          2.5962813214227349E+000          1.8157054624349331E-001          2.6175424606702419E-001          5.0916641683659125E-001 
                            1049          1.2525401121731039E+007          8.6253042205961563E+000         -8.3746957794038437E+000         -2.1334653700664730E-006          3.7166968238873803E+000          5.0080028948775084E+000          2.5938666361166201E+000          1.8593050306967851E-001          2.5691028494300006E-001          5.0755546089065973E-001 
                            1050          1.2530210487035496E+007          8.6152265360564702E+000         -8.3847734639435298E+000         -2.0954292098268472E-006          3.7184858690819351E+000          5.0083958885811217E+000          2.5904850425793167E+000          1.9218596989527448E-001          2.5130587427891898E-001          5.0625333443623777E-001 
                            1051          1.2535500788870396E+007          8.6044149747021077E+000         -8.3955850252978923E+000         -2.0436568066942471E-006          3.7200711520590111E+000          5.0088019025785897E+000          2.5875174836238997E+000          1.9757573358941152E-001          2.4632963331809846E-001          5.0345156652066547E-001 
                            1052          1.2538410454879593E+007          8.5985980448048647E+000         -8.4014019551951353E+000         -1.9991744340617124E-006          3.7212212236699571E+000          5.0090132509965253E+000          2.5853230146109749E+000          2.0167097182564817E-001          2.4343524743613504E-001          5.0132543341566338E-001 
                            1053          1.2541611087489707E+007          8.5923013555950423E+000         -8.4076986444049577E+000         -1.9673264560016509E-006          3.7226545617927873E+000          5.0093046813228241E+000          2.5826020535284635E+000          2.0679474687844812E-001          2.4034568724952185E-001          4.9955557313958787E-001 
                            1054          1.2545131783360835E+007          8.5855127834957479E+000         -8.4144872165042521E+000         -1.9281904338768726E-006          3.7235492243496591E+000          5.0095688000350389E+000          2.5809447877708283E+000          2.0976601707626102E-001          2.3660050991062231E-001          4.9852266186460220E-001 
                            1055          1.2549004548819074E+007          8.5781371384247382E+000         -8.4218628615752618E+000         -1.9044905121526225E-006          3.7242939830223394E+000          5.0098725687152310E+000          2.5796071547655623E+000          2.1206802889359272E-001          2.3360384166012357E-001          4.9775171341464280E-001 
                            1056          1.2553264590823138E+007          8.5701052796379660E+000         -8.4298947203620340E+000         -1.8853942705516509E-006          3.7252255441103070E+000          5.0102089963555763E+000          2.5779122464097997E+000          2.1505101764916063E-001          2.2853969723192313E-001          4.9633011343075434E-001 
                            1057          1.2557950637027608E+007          8.5613817989053942E+000         -8.4386182010946058E+000         -1.8615865810818215E-006          3.7264215960568579E+000          5.0106024163062450E+000          2.5757168524920333E+000          2.1899951348106067E-001          2.2686625765171026E-001          4.9456468773457024E-001 
                            1058          1.2559239299733838E+007          8.5590219310975826E+000         -8.4409780689024174E+000         -1.8312532801673236E-006          3.7272267671989394E+000          5.0106679119626492E+000          2.5741392580360722E+000          2.2203497652791412E-001          2.2524598309360627E-001          4.9305791127207699E-001 
                            1059          1.2560656828710692E+007          8.5564551883480409E+000         -8.4435448116519591E+000         -1.8107162473949162E-006          3.7280699344485626E+000          5.0108440705622508E+000          2.5725410028366271E+000          2.2510122795556226E-001          2.2450207985370504E-001          4.9160507722432795E-001 
                            1060          1.2562216110585229E+007          8.5536650094011062E+000         -8.4463349905988938E+000         -1.7893999747561394E-006          3.7286988490539335E+000          5.0109691325439121E+000          2.5713457046167161E+000          2.2735018198528928E-001          2.2256350550930257E-001          4.9116039689925628E-001 
                            1061          1.2563931320647221E+007          8.5506228430101565E+000         -8.4493771569898435E+000         -1.7736407093008085E-006          3.7290418931528193E+000          5.0111104347361373E+000          2.5707302675150570E+000          2.2842656906795666E-001          2.2096116606173388E-001          4.9079566753428566E-001 
